state,month,year_month,routed_in_state,answered_in_state,in_state_answer_rate_reported,in_state_answer_rate,abandoned_in_state_count,abandoned_in_state_rate,flowout_to_national_backup_count,flowout_to_national_backup_rate,average_speed_to_answer_seconds,average_talk_time_seconds,source_pdf,page,raw_row_text,fee_cents_max,fee_schedule_note,primary_policy_group,actual_collection_start,operational_start,ever_core_fee_collection,post_2024_monitor_policy,established_not_collected_by_2024,fee_collection_active,operational_treatment_active,months_since_collection_start,months_since_operational_start,post2025_policy_monitor_active,state_name,primary_policy_group_timing,first_revenue_year,fcc_confirmed_collection_by_2024,date_confidence,source_ids,policy_note,year,population,population_lookup_year,population_carried_forward,has_population_denominator,population_source_note,fee_revenue_nominal,fee_revenue_nominal_for_2021_2024,fee_revenue_per_capita,fee_revenue_per_100k,fee_revenue_per_routed_contact,fee_active_months,operational_active_months,mechanism_observation_note,month_id,calendar_month,post_988_launch,months_since_988_launch,is_state_dc,is_territory_or_pr,answer_rate_pp,flowout_rate_pp,abandoned_rate_pp,routed_per_100k,answered_per_100k,log_routed_in_state,log_routed_per_100k,asa_minutes,talk_minutes,treated_ever_by_2024,primary_analysis_sample,observed_month_count,balanced_full_window_state,baseline_prelaunch_answer_rate,baseline_prelaunch_flowout_rate,baseline_prelaunch_asa_seconds,baseline_prelaunch_routed_per_100k,baseline_prelaunch_months,low_baseline_answer_rate,high_baseline_volume,baseline_answer_rate_centered,baseline_volume_centered,received_in_state,answer_rate_validated,answer_rate_routed_calc,answer_rate_received_calc,answer_rate_denominator_note,in_state_answer_rate_original,in_state_answer_rate_rescue,answer_rate_pp_rescue,answer_rate_rescue_change,bill_enactment_date,statutory_effective_date,fee_collection_start_date,first_observed_fee_revenue_date,first_operational_use_date,restricted_988_only_funding_indicator,broader_crisis_system_funding_indicator,enacted_start,collection_start_audit,operational_lag_0m_start,operational_lag_0m_active,operational_lag_1m_start,operational_lag_1m_active,operational_lag_3m_start,operational_lag_3m_active,operational_lag_6m_start,operational_lag_6m_active,operational_lag_12m_start,operational_lag_12m_active,enacted_active,collection_start_audit_active,first_revenue_positive_start,revenue_positive_active,fee_amount_per_line_dollars,restricted_988_only_active,broader_crisis_system_active
AK,2023-03-01,2023-03,1058.0,739.0,0.7,0.6984877126654064,139.0,0.13137996219281664,180.0,0.17013232514177692,20.0,993.0,temp/raw_downloads/988_state_monthly_reports/2023-03_988_in_state_monthly_report.pdf,1,"AK 1,058 1,058 739 70% 139 180 00:20 16:33",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Alaska,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2023,734654.0,2023,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2023-03,3,1,8,True,False,69.84877126654064,17.01323251417769,13.137996219281664,144.01337228137328,100.59157099804807,6.9650803456014065,4.9768259607984895,0.3333333333333333,16.55,False,True,58,True,0.5645439674456266,0.1384873576924766,34.916666666666664,81.44499467604665,12.0,True,True,-0.1834880625139561,33.07028358814298,1058.0,0.6984877126654064,0.6984877126654064,0.6984877126654064,routed and received denominators match or received denominator unavailable,0.6984877126654064,0.6984877126654064,69.84877126654064,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
AK,2023-04-01,2023-04,1172.0,779.0,0.66,0.6646757679180887,176.0,0.15017064846416384,217.0,0.18515358361774745,19.0,1054.0,temp/raw_downloads/988_state_monthly_reports/2023-04_988_in_state_monthly_report.pdf,1,"AK 1,172 1,172 779 66% 176 217 00:19 17:34",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Alaska,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2023,734654.0,2023,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2023-04,4,1,9,True,False,66.46757679180887,18.515358361774744,15.017064846416384,159.5308812039409,106.0363109708788,7.067319848653476,5.078486330317444,0.31666666666666665,17.566666666666666,False,True,58,True,0.5645439674456266,0.1384873576924766,34.916666666666664,81.44499467604665,12.0,True,True,-0.1834880625139561,33.07028358814298,1172.0,0.6646757679180887,0.6646757679180887,0.6646757679180887,routed and received denominators match or received denominator unavailable,0.6646757679180887,0.6646757679180887,66.46757679180887,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
AK,2023-05-01,2023-05,1208.0,824.0,0.68,0.6821192052980133,166.0,0.13741721854304637,218.0,0.1804635761589404,19.0,882.0,temp/raw_downloads/988_state_monthly_reports/2023-05_988_in_state_monthly_report.pdf,1,"AK 1,208 1,208 824 68% 166 218 00:19 14:42",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Alaska,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2023,734654.0,2023,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2023-05,5,1,10,True,False,68.21192052980133,18.046357615894042,13.741721854304636,164.4311471794886,112.16164344031341,7.097548850614793,5.108555079126034,0.31666666666666665,14.7,False,True,58,True,0.5645439674456266,0.1384873576924766,34.916666666666664,81.44499467604665,12.0,True,True,-0.1834880625139561,33.07028358814298,1208.0,0.6821192052980133,0.6821192052980133,0.6821192052980133,routed and received denominators match or received denominator unavailable,0.6821192052980133,0.6821192052980133,68.21192052980133,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
AK,2023-06-01,2023-06,942.0,602.0,0.64,0.6390658174097664,131.0,0.13906581740976645,209.0,0.2218683651804671,21.0,949.0,temp/raw_downloads/988_state_monthly_reports/2023-06_988_in_state_monthly_report.pdf,1,AK 942 942 602 64% 131 209 00:21 15:49,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Alaska,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2023,734654.0,2023,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2023-06,6,1,11,True,False,63.90658174097664,22.18683651804671,13.906581740976645,128.2236263601641,81.94333659110275,6.849066282633458,4.861544441195187,0.35,15.816666666666666,False,True,58,True,0.5645439674456266,0.1384873576924766,34.916666666666664,81.44499467604665,12.0,True,True,-0.1834880625139561,33.07028358814298,942.0,0.6390658174097664,0.6390658174097664,0.6390658174097664,routed and received denominators match or received denominator unavailable,0.6390658174097664,0.6390658174097664,63.90658174097664,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
AK,2023-07-01,2023-07,989.0,622.0,0.63,0.6289180990899899,140.0,0.14155712841253792,227.0,0.2295247724974722,22.0,1036.0,temp/raw_downloads/988_state_monthly_reports/2023-07_988_in_state_monthly_report.pdf,1,AK 989 989 622 63% 140 227 00:22 17:16,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Alaska,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2023,734654.0,2023,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2023-07,7,1,12,True,False,62.89180990899899,22.95247724974722,14.155712841253793,134.62119582824025,84.66570657751812,6.897704943128636,4.909865674708639,0.36666666666666664,17.266666666666666,False,True,58,True,0.5645439674456266,0.1384873576924766,34.916666666666664,81.44499467604665,12.0,True,True,-0.1834880625139561,33.07028358814298,989.0,0.6289180990899899,0.6289180990899899,0.6289180990899899,routed and received denominators match or received denominator unavailable,0.6289180990899899,0.6289180990899899,62.89180990899899,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
AK,2023-08-01,2023-08,919.0,618.0,0.67,0.6724700761697497,110.0,0.11969532100108814,191.0,0.20783460282916214,21.0,940.0,temp/raw_downloads/988_state_monthly_reports/2023-08_988_in_state_monthly_report.pdf,1,AK 919 919 618 67% 110 191 00:21 15:40,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Alaska,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2023,734654.0,2023,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2023-08,8,1,13,True,False,67.24700761697497,20.783460282916213,11.969532100108813,125.09290087578643,84.12123258023506,6.824373670043086,4.837018943811057,0.35,15.666666666666666,False,True,58,True,0.5645439674456266,0.1384873576924766,34.916666666666664,81.44499467604665,12.0,True,True,-0.1834880625139561,33.07028358814298,919.0,0.6724700761697497,0.6724700761697497,0.6724700761697497,routed and received denominators match or received denominator unavailable,0.6724700761697497,0.6724700761697497,67.24700761697497,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
AK,2023-09-01,2023-09,1150.0,720.0,0.63,0.6260869565217392,114.0,0.09913043478260869,316.0,0.2747826086956522,23.0,823.0,temp/raw_downloads/988_state_monthly_reports/2023-09_988_in_state_monthly_report.pdf,1,"AK 1,150 1,150 720 63% 114 316 00:23 13:43",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Alaska,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2023,734654.0,2023,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2023-09,9,1,14,True,False,62.60869565217392,27.47826086956522,9.91304347826087,156.536274218884,98.00531951095344,7.048386408721883,5.059655744248686,0.38333333333333336,13.716666666666667,False,True,58,True,0.5645439674456266,0.1384873576924766,34.916666666666664,81.44499467604665,12.0,True,True,-0.1834880625139561,33.07028358814298,1150.0,0.6260869565217392,0.6260869565217392,0.6260869565217392,routed and received denominators match or received denominator unavailable,0.6260869565217392,0.6260869565217392,62.60869565217392,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
AK,2023-10-01,2023-10,1093.0,700.0,0.64,0.6404391582799634,136.0,0.12442817932296432,257.0,0.23513266239707228,23.0,1002.0,temp/raw_downloads/988_state_monthly_reports/2023-10_988_in_state_monthly_report.pdf,1,"AK 1,093 1,093 700 64% 136 257 00:23 16:42",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Alaska,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2023,734654.0,2023,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2023-10,10,1,15,True,False,64.04391582799634,23.513266239707228,12.442817932296432,148.77751975760017,95.28294952453808,6.9975959829819265,5.009150991447903,0.38333333333333336,16.7,False,True,58,True,0.5645439674456266,0.1384873576924766,34.916666666666664,81.44499467604665,12.0,True,True,-0.1834880625139561,33.07028358814298,1093.0,0.6404391582799634,0.6404391582799634,0.6404391582799634,routed and received denominators match or received denominator unavailable,0.6404391582799634,0.6404391582799634,64.04391582799634,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
AK,2023-11-01,2023-11,868.0,571.0,0.66,0.6578341013824884,112.0,0.12903225806451613,185.0,0.21313364055299538,23.0,975.0,temp/raw_downloads/988_state_monthly_reports/2023-11_988_in_state_monthly_report.pdf,1,AK 868 868 571 66% 112 185 00:23 16:15,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Alaska,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2023,734654.0,2023,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2023-11,11,1,16,True,False,65.78341013824884,21.313364055299537,12.903225806451612,118.15085741042724,77.72366311215892,6.767343125265392,4.780390399577838,0.38333333333333336,16.25,False,True,58,True,0.5645439674456266,0.1384873576924766,34.916666666666664,81.44499467604665,12.0,True,True,-0.1834880625139561,33.07028358814298,868.0,0.6578341013824884,0.6578341013824884,0.6578341013824884,routed and received denominators match or received denominator unavailable,0.6578341013824884,0.6578341013824884,65.78341013824884,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
AK,2023-12-01,2023-12,942.0,606.0,0.64,0.643312101910828,121.0,0.12845010615711253,215.0,0.22823779193205945,22.0,1062.0,temp/raw_downloads/988_state_monthly_reports/2023-12_988_in_state_monthly_report.pdf,1,AK 942 942 606 64% 121 215 00:22 17:42,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Alaska,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2023,734654.0,2023,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2023-12,12,1,17,True,False,64.3312101910828,22.823779193205944,12.845010615711253,128.2236263601641,82.48781058838583,6.849066282633458,4.861544441195187,0.36666666666666664,17.7,False,True,58,True,0.5645439674456266,0.1384873576924766,34.916666666666664,81.44499467604665,12.0,True,True,-0.1834880625139561,33.07028358814298,942.0,0.643312101910828,0.643312101910828,0.643312101910828,routed and received denominators match or received denominator unavailable,0.643312101910828,0.643312101910828,64.3312101910828,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
AK,2024-01-01,2024-01,1104.0,722.0,0.65,0.6539855072463768,118.0,0.1068840579710145,264.0,0.2391304347826087,23.0,1121.0,temp/raw_downloads/988_state_monthly_reports/2024-01_988_in_state_monthly_report.pdf,1,"AK 1,104 1,104 722 65% 118 264 00:23 18:41",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Alaska,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,736537.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-01,1,1,18,True,False,65.39855072463769,23.91304347826087,10.68840579710145,149.890636858705,98.02630417752266,7.007600613951853,5.01655531519864,0.38333333333333336,18.683333333333334,False,True,58,True,0.5645439674456266,0.1384873576924766,34.916666666666664,81.44499467604665,12.0,True,True,-0.1834880625139561,33.07028358814298,1104.0,0.6539855072463768,0.6539855072463768,0.6539855072463768,routed and received denominators match or received denominator unavailable,0.6539855072463768,0.6539855072463768,65.39855072463769,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
AK,2024-02-01,2024-02,1103.0,775.0,0.7,0.7026291931097008,139.0,0.12601994560290117,189.0,0.17135086128739802,23.0,972.0,temp/raw_downloads/988_state_monthly_reports/2024-02_988_in_state_monthly_report.pdf,1,"AK 1,103 1,103 775 70% 139 189 00:23 16:12",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Alaska,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,736537.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-02,2,1,19,True,False,70.26291931097009,17.1350861287398,12.601994560290116,149.754866354304,105.22214091077569,7.00669522683704,5.015655116043517,0.38333333333333336,16.2,False,True,58,True,0.5645439674456266,0.1384873576924766,34.916666666666664,81.44499467604665,12.0,True,True,-0.1834880625139561,33.07028358814298,1103.0,0.7026291931097008,0.7026291931097008,0.7026291931097008,routed and received denominators match or received denominator unavailable,0.7026291931097008,0.7026291931097008,70.26291931097009,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
AK,2024-03-01,2024-03,1456.0,1051.0,0.72,0.7218406593406593,235.0,0.1614010989010989,170.0,0.11675824175824176,24.0,877.0,temp/raw_downloads/988_state_monthly_reports/2024-03_988_in_state_monthly_report.pdf,1,"AK 1,456 1,456 1,051 72% 235 170 00:24 14:37",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Alaska,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,736537.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-03,3,1,20,True,False,72.18406593406593,11.675824175824175,16.14010989010989,197.6818544078573,142.69480012545193,7.284134806195205,5.291704823836911,0.4,14.616666666666667,False,True,58,True,0.5645439674456266,0.1384873576924766,34.916666666666664,81.44499467604665,12.0,True,True,-0.1834880625139561,33.07028358814298,1456.0,0.7218406593406593,0.7218406593406593,0.7218406593406593,routed and received denominators match or received denominator unavailable,0.7218406593406593,0.7218406593406593,72.18406593406593,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
AK,2024-04-01,2024-04,1339.0,920.0,0.69,0.6870799103808812,230.0,0.1717699775952203,189.0,0.14115011202389843,27.0,920.0,temp/raw_downloads/988_state_monthly_reports/2024-04_988_in_state_monthly_report.pdf,1,"AK 1,339 1,339 920 69% 230 189 00:27 15:20",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Alaska,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,736537.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-04,4,1,21,True,False,68.70799103808812,14.115011202389843,17.17699775952203,181.79670539294023,124.90886404892083,7.200424892944957,5.208374635843083,0.45,15.333333333333334,False,True,58,True,0.5645439674456266,0.1384873576924766,34.916666666666664,81.44499467604665,12.0,True,True,-0.1834880625139561,33.07028358814298,1339.0,0.6870799103808812,0.6870799103808812,0.6870799103808812,routed and received denominators match or received denominator unavailable,0.6870799103808812,0.6870799103808812,68.70799103808812,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
AK,2024-05-01,2024-05,1513.0,992.0,0.66,0.6556510244547257,292.0,0.19299405155320556,229.0,0.15135492399206874,33.0,977.0,temp/raw_downloads/988_state_monthly_reports/2024-05_988_in_state_monthly_report.pdf,1,"AK 1,513 1,513 992 66% 292 229 00:33 16:17",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Alaska,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,736537.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-05,5,1,22,True,False,65.56510244547256,15.135492399206873,19.299405155320557,205.42077315871435,134.68434036579288,7.322510433997394,5.329916673691835,0.55,16.283333333333335,False,True,58,True,0.5645439674456266,0.1384873576924766,34.916666666666664,81.44499467604665,12.0,True,True,-0.1834880625139561,33.07028358814298,1513.0,0.6556510244547257,0.6556510244547257,0.6556510244547257,routed and received denominators match or received denominator unavailable,0.6556510244547257,0.6556510244547257,65.56510244547256,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
AK,2024-06-01,2024-06,1522.0,851.0,0.56,0.5591327201051248,287.0,0.1885676741130092,384.0,0.25229960578186594,36.0,833.0,temp/raw_downloads/988_state_monthly_reports/2024-06_988_in_state_monthly_report.pdf,1,"AK 1,522 1,522 851 56% 287 384 00:36 13:53",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,Alaska,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,736537.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-06,6,1,23,True,False,55.913272010512486,25.229960578186596,18.856767411300922,206.64270769832336,115.54069924525176,7.328437352895162,5.335818851224241,0.6,13.883333333333333,False,True,58,True,0.5645439674456266,0.1384873576924766,34.916666666666664,81.44499467604665,12.0,True,True,-0.1834880625139561,33.07028358814298,1522.0,0.5591327201051248,0.5591327201051248,0.5591327201051248,routed and received denominators match or received denominator unavailable,0.5591327201051248,0.5591327201051248,55.913272010512486,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
