country,wave,idno,raw_dist_code,raw_dist_label,adm2_name,interview_month,household_rows,lag_months,window_start_month,window_end_month,months_expected,months_available,precip_total_mm,precip_mean_monthly_mm,window_complete
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2005-02,38,12,2004-02,2005-01,12,12,981.498942,81.791578,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2005-03,42,1,2005-02,2005-02,1,1,121.445648,121.445648,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2005-03,42,3,2004-12,2005-02,3,3,600.085876,200.028625,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2005-03,42,6,2004-09,2005-02,6,6,733.405743,122.234290,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,209,Ntcheu,Ntcheu,2005-03,42,12,2004-03,2005-02,12,12,933.520731,77.793394,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-03,53,1,2004-02,2004-02,1,1,174.576462,174.576462,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-03,53,3,2003-12,2004-02,3,3,618.712097,206.237366,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-03,53,6,2003-09,2004-02,6,6,662.261802,110.376967,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-03,53,12,2003-03,2004-02,12,12,972.522034,81.043503,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-04,64,1,2004-03,2004-03,1,1,111.645805,111.645805,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-04,64,3,2004-01,2004-03,3,3,571.393471,190.464490,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-04,64,6,2003-10,2004-03,6,6,770.466348,128.411058,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-04,64,12,2003-04,2004-03,12,12,809.691857,67.474321,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-05,38,1,2004-04,2004-04,1,1,64.231667,64.231667,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-05,38,3,2004-02,2004-04,3,3,350.453934,116.817978,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-05,38,6,2003-11,2004-04,6,6,824.498461,137.416410,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-05,38,12,2003-05,2004-04,12,12,855.650072,71.304173,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-06,73,1,2004-05,2004-05,1,1,6.269118,6.269118,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-06,73,3,2004-03,2004-05,3,3,182.146590,60.715530,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-06,73,6,2003-12,2004-05,6,6,800.858687,133.476448,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-06,73,12,2003-06,2004-05,12,12,856.044698,71.337058,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-07,19,1,2004-06,2004-06,1,1,2.670826,2.670826,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-07,19,3,2004-04,2004-06,3,3,73.171610,24.390537,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-07,19,6,2004-01,2004-06,6,6,644.565081,107.427514,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-07,19,12,2003-07,2004-06,12,12,856.189700,71.349142,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-08,85,1,2004-07,2004-07,1,1,4.363098,4.363098,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-08,85,3,2004-05,2004-07,3,3,13.303042,4.434347,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-08,85,6,2004-02,2004-07,6,6,363.756976,60.626163,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-08,85,12,2003-08,2004-07,12,12,856.095098,71.341258,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-09,88,1,2004-08,2004-08,1,1,4.259655,4.259655,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-09,88,3,2004-06,2004-08,3,3,11.293580,3.764527,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-09,88,6,2004-03,2004-08,6,6,193.440169,32.240028,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-09,88,12,2003-09,2004-08,12,12,855.701971,71.308498,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-10,60,1,2004-09,2004-09,1,1,3.514614,3.514614,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-10,60,3,2004-07,2004-09,3,3,12.137367,4.045789,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-10,60,6,2004-04,2004-09,6,6,85.308978,14.218163,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-10,60,12,2003-10,2004-09,12,12,855.775326,71.314610,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-11,31,1,2004-10,2004-10,1,1,14.525607,14.525607,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-11,31,3,2004-08,2004-10,3,3,22.299876,7.433292,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-11,31,6,2004-05,2004-10,6,6,35.602918,5.933820,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-11,31,12,2003-11,2004-10,12,12,860.101379,71.675115,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-12,20,1,2004-11,2004-11,1,1,80.320274,80.320274,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-12,20,3,2004-09,2004-11,3,3,98.360495,32.786832,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-12,20,6,2004-06,2004-11,6,6,109.654075,18.275679,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2004-12,20,12,2003-12,2004-11,12,12,910.512762,75.876063,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2005-01,57,1,2004-12,2004-12,1,1,263.596741,263.596741,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2005-01,57,3,2004-10,2004-12,3,3,358.442622,119.480874,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2005-01,57,6,2004-07,2004-12,6,6,370.579990,61.763332,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2005-01,57,12,2004-01,2004-12,12,12,1015.145071,84.595423,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2005-02,68,1,2005-01,2005-01,1,1,212.909134,212.909134,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2005-02,68,3,2004-11,2005-01,3,3,556.826149,185.608716,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2005-02,68,6,2004-08,2005-01,6,6,579.126025,96.521004,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2005-02,68,12,2004-02,2005-01,12,12,942.883001,78.573583,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2005-03,64,1,2005-02,2005-02,1,1,126.894791,126.894791,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2005-03,64,3,2004-12,2005-02,3,3,603.400665,201.133555,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2005-03,64,6,2004-09,2005-02,6,6,701.761161,116.960193,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,301,Mangochi,Mangochi,2005-03,64,12,2004-03,2005-02,12,12,895.201330,74.600111,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-03,38,1,2004-02,2004-02,1,1,184.989349,184.989349,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-03,38,3,2003-12,2004-02,3,3,626.473450,208.824483,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-03,38,6,2003-09,2004-02,6,6,684.216974,114.036162,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-03,38,12,2003-03,2004-02,12,12,1021.325194,85.110433,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-04,40,1,2004-03,2004-03,1,1,146.975983,146.975983,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-04,40,3,2004-01,2004-03,3,3,634.974609,211.658203,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-04,40,6,2003-10,2004-03,6,6,826.527361,137.754560,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-04,40,12,2003-04,2004-03,12,12,875.456419,72.954702,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-05,36,1,2004-04,2004-04,1,1,63.227760,63.227760,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-05,36,3,2004-02,2004-04,3,3,395.193092,131.731031,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-05,36,6,2003-11,2004-04,6,6,880.330597,146.721766,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-05,36,12,2003-05,2004-04,12,12,922.432053,76.869338,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-06,45,1,2004-05,2004-05,1,1,9.446808,9.446808,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-06,45,3,2004-03,2004-05,3,3,219.650551,73.216850,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-06,45,6,2003-12,2004-05,6,6,846.124001,141.020667,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-06,45,12,2003-06,2004-05,12,12,922.670180,76.889182,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-07,35,1,2004-06,2004-06,1,1,6.323981,6.323981,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-07,35,3,2004-04,2004-06,3,3,78.998549,26.332850,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-07,35,6,2004-01,2004-06,6,6,713.973159,118.995526,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-07,35,12,2003-07,2004-06,12,12,922.649768,76.887481,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-08,41,1,2004-07,2004-07,1,1,6.528755,6.528755,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-08,41,3,2004-05,2004-07,3,3,22.299544,7.433181,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-08,41,6,2004-02,2004-07,6,6,417.492636,69.582106,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-08,41,12,2003-08,2004-07,12,12,921.691826,76.807652,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-09,41,1,2004-08,2004-08,1,1,4.854747,4.854747,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-09,41,3,2004-06,2004-08,3,3,17.707483,5.902494,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-09,41,6,2004-03,2004-08,6,6,237.358034,39.559672,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-09,41,12,2003-09,2004-08,12,12,921.575007,76.797917,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-10,41,1,2004-09,2004-09,1,1,4.907681,4.907681,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-10,41,3,2004-07,2004-09,3,3,16.291182,5.430394,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-10,41,6,2004-04,2004-09,6,6,95.289732,15.881622,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-10,41,12,2003-10,2004-09,12,12,921.817092,76.818091,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-11,3,1,2004-10,2004-10,1,1,14.361100,14.361100,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-11,3,3,2004-08,2004-10,3,3,24.123528,8.041176,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-11,3,6,2004-05,2004-10,6,6,46.423071,7.737179,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-11,3,12,2003-11,2004-10,12,12,926.753668,77.229472,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-12,24,1,2004-11,2004-11,1,1,88.227791,88.227791,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-12,24,3,2004-09,2004-11,3,3,107.496572,35.832191,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-12,24,6,2004-06,2004-11,6,6,125.204054,20.867342,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2004-12,24,12,2003-12,2004-11,12,12,971.328055,80.944005,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2005-01,42,1,2004-12,2004-12,1,1,284.288391,284.288391,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2005-01,42,3,2004-10,2004-12,3,3,386.877282,128.959094,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2005-01,42,6,2004-07,2004-12,6,6,403.168464,67.194744,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2005-01,42,12,2004-01,2004-12,12,12,1117.141623,93.095135,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2005-02,36,1,2005-01,2005-01,1,1,238.704315,238.704315,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2005-02,36,3,2004-11,2005-01,3,3,611.220497,203.740166,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2005-02,36,6,2004-08,2005-01,6,6,635.344025,105.890671,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2005-02,36,12,2004-02,2005-01,12,12,1052.836661,87.736388,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2005-03,58,1,2005-02,2005-02,1,1,110.868973,110.868973,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2005-03,58,3,2004-12,2005-02,3,3,633.861679,211.287226,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2005-03,58,6,2004-09,2005-02,6,6,741.358251,123.559708,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,302,Machinga,Machinga,2005-03,58,12,2004-03,2005-02,12,12,978.716284,81.559690,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-03,58,1,2004-02,2004-02,1,1,175.407928,175.407928,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-03,58,3,2003-12,2004-02,3,3,581.846428,193.948809,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-03,58,6,2003-09,2004-02,6,6,652.941356,108.823559,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-03,58,12,2003-03,2004-02,12,12,971.513156,80.959430,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-04,56,1,2004-03,2004-03,1,1,142.879578,142.879578,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-04,56,3,2004-01,2004-03,3,3,612.105988,204.035329,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-04,56,6,2003-10,2004-03,6,6,789.988578,131.664763,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-04,56,12,2003-04,2004-03,12,12,859.218387,71.601532,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-05,59,1,2004-04,2004-04,1,1,81.692596,81.692596,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-05,59,3,2004-02,2004-04,3,3,399.980103,133.326701,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-05,59,6,2003-11,2004-04,6,6,859.306828,143.217805,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-05,59,12,2003-05,2004-04,12,12,920.448556,76.704046,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-06,64,1,2004-05,2004-05,1,1,11.603470,11.603470,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-06,64,3,2004-03,2004-05,3,3,236.175644,78.725215,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-06,64,6,2003-12,2004-05,6,6,818.022072,136.337012,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-06,64,12,2003-06,2004-05,12,12,919.674014,76.639501,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-07,59,1,2004-06,2004-06,1,1,11.877351,11.877351,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-07,59,3,2004-04,2004-06,3,3,105.173417,35.057806,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-07,59,6,2004-01,2004-06,6,6,717.279405,119.546567,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-07,59,12,2003-07,2004-06,12,12,918.807408,76.567284,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-08,54,1,2004-07,2004-07,1,1,8.147264,8.147264,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-08,54,3,2004-05,2004-07,3,3,31.628085,10.542695,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-08,54,6,2004-02,2004-07,6,6,431.608188,71.934698,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-08,54,12,2003-08,2004-07,12,12,915.420086,76.285007,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-09,68,1,2004-08,2004-08,1,1,5.325689,5.325689,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-09,68,3,2004-06,2004-08,3,3,25.350305,8.450102,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-09,68,6,2004-03,2004-08,6,6,261.525949,43.587658,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-09,68,12,2003-09,2004-08,12,12,914.467305,76.205609,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-10,62,1,2004-09,2004-09,1,1,5.802039,5.802039,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-10,62,3,2004-07,2004-09,3,3,19.274992,6.424997,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-10,62,6,2004-04,2004-09,6,6,124.448410,20.741402,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-10,62,12,2003-10,2004-09,12,12,914.436987,76.203082,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-11,58,1,2004-10,2004-10,1,1,20.202019,20.202019,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-11,58,3,2004-08,2004-10,3,3,31.329747,10.443249,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-11,58,6,2004-05,2004-10,6,6,62.957832,10.492972,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-11,58,12,2003-11,2004-10,12,12,922.264659,76.855388,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-12,40,1,2004-11,2004-11,1,1,97.156174,97.156174,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-12,40,3,2004-09,2004-11,3,3,123.160231,41.053410,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-12,40,6,2004-06,2004-11,6,6,148.510536,24.751756,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2004-12,40,12,2003-12,2004-11,12,12,966.532608,80.544384,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2005-01,35,1,2004-12,2004-12,1,1,288.047424,288.047424,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2005-01,35,3,2004-10,2004-12,3,3,405.405617,135.135206,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2005-01,35,6,2004-07,2004-12,6,6,424.680609,70.780102,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2005-01,35,12,2004-01,2004-12,12,12,1141.960014,95.163334,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2005-02,41,1,2005-01,2005-01,1,1,245.500290,245.500290,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2005-02,41,3,2004-11,2005-01,3,3,630.703888,210.234629,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2005-02,41,6,2004-08,2005-01,6,6,662.033635,110.338939,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2005-02,41,12,2004-02,2005-01,12,12,1093.641822,91.136819,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2005-03,66,1,2005-02,2005-02,1,1,98.392540,98.392540,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2005-03,66,3,2004-12,2005-02,3,3,631.940254,210.646751,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2005-03,66,6,2004-09,2005-02,6,6,755.100485,125.850081,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,303,Zomba/Zomba City,Zomba,2005-03,66,12,2004-03,2005-02,12,12,1016.626434,84.718869,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,304,Chiradzulu,Chiradzulu,2004-03,19,1,2004-02,2004-02,1,1,145.731308,145.731308,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,304,Chiradzulu,Chiradzulu,2004-03,19,3,2003-12,2004-02,3,3,442.420128,147.473376,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,304,Chiradzulu,Chiradzulu,2004-03,19,6,2003-09,2004-02,6,6,509.978992,84.996499,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,304,Chiradzulu,Chiradzulu,2004-03,19,12,2003-03,2004-02,12,12,785.438246,65.453187,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,304,Chiradzulu,Chiradzulu,2004-04,20,1,2004-03,2004-03,1,1,124.019852,124.019852,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,304,Chiradzulu,Chiradzulu,2004-04,20,3,2004-01,2004-03,3,3,481.980133,160.660044,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,304,Chiradzulu,Chiradzulu,2004-04,20,6,2003-10,2004-03,6,6,628.821081,104.803514,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,304,Chiradzulu,Chiradzulu,2004-04,20,12,2003-04,2004-03,12,12,695.611678,57.967640,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,304,Chiradzulu,Chiradzulu,2004-05,21,1,2004-04,2004-04,1,1,84.555092,84.555092,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,304,Chiradzulu,Chiradzulu,2004-05,21,3,2004-02,2004-04,3,3,354.306252,118.102084,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,304,Chiradzulu,Chiradzulu,2004-05,21,6,2003-11,2004-04,6,6,702.019611,117.003269,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,304,Chiradzulu,Chiradzulu,2004-05,21,12,2003-05,2004-04,12,12,761.232314,63.436026,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,304,Chiradzulu,Chiradzulu,2004-06,20,1,2004-05,2004-05,1,1,11.472065,11.472065,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,304,Chiradzulu,Chiradzulu,2004-06,20,3,2004-03,2004-05,3,3,220.047009,73.349003,1
