artifact_group,relative_path,exists,bytes,rows,sha256,role,current_status
dataset_promotion,temp/priority_lsms_isa_received_raw_semantics_variable_review.csv,1,458747,543,76ddf8c5482b6af3a3aec1c74c11fd3eb10f750dd013d1cd1583466dccf59e3e,priority LSMS/ISA received raw variable semantics review,present_nonempty
dataset_promotion,temp/priority_lsms_isa_received_raw_semantics_requirement_review.csv,1,11040,8,abae9cb80275a906773a8d54f6b1970235a1da865e07de4d70b9ec067f94104d,priority LSMS/ISA received raw requirement semantics review,present_nonempty
dataset_promotion,temp/priority_lsms_isa_received_raw_documentation_scope_review.csv,1,2435,6,84b24a3e8b1b0592594998c9e4b53c2fb5d804e8b9872b2c74a436c0be5502cb,priority LSMS/ISA received raw documentation scope review,present_nonempty
dataset_promotion,result/priority_lsms_isa_received_raw_semantics_review_summary.csv,1,1542,12,d71001144ad00a118532b243c1365f8e429a90f8cb3c6fa842038e97f9a7f89c,priority LSMS/ISA received raw semantics review summary,present_nonempty
dataset_promotion,report/mwi2004_raw_requirement_verification.md,1,9554,82,a69a81b9ccef16f7ad6efa985fa4220d3a994aaf488ebf95e1f586495efc8cca,Malawi 2004 focused raw requirement verification report,present_nonempty
dataset_promotion,temp/mwi2004_raw_requirement_evidence.csv,1,4944,8,34c6299a780457eca58b4f911188a48682c81281be05c3e32a5d38d2d692d15d,Malawi 2004 focused requirement-level raw-backed evidence,present_nonempty
dataset_promotion,temp/mwi2004_raw_module_join_evidence.csv,1,2986,11,1beb93d635c635ad24294d745f11f78935f21b4ff3d6b5275136bb4fa9b23b7a,Malawi 2004 focused key and module join evidence,present_nonempty
dataset_promotion,temp/mwi2004_raw_financial_oop_profile.csv,1,2989,10,c538fcadbafe468ac11e04424d2713ee113ea6cea7178e74b6540943dfd140be,Malawi 2004 focused financial-protection and OOP profile,present_nonempty
dataset_promotion,result/mwi2004_raw_requirement_verification_summary.csv,1,965,8,7f312df55a82dcf4436387c81de90c05a7849b653829a523129e10990c34dd7f,Malawi 2004 focused raw requirement verification summary,present_nonempty
dataset_promotion,report/mwi2004_requirement_acceptance_decisions.md,1,10876,79,357a6bcda185c11db76fdb4bfa93e51270714351d3352a47cb3c8eec1292b9f0,Malawi 2004 focused requirement acceptance decision report,present_nonempty
dataset_promotion,result/mwi2004_requirement_acceptance_decisions.csv,1,5684,8,f07caf11c47f0580bf5a27671f4dbd57a9c2534d1d5054f9bc53d8234f3a350e,Malawi 2004 requirement-level accept/block decision table,present_nonempty
dataset_promotion,temp/mwi2004_requirement_acceptance_metrics.csv,1,2846,19,782e7a896b43a91e65f168355eef972bf4991d42eae6654800ba819836c1c2c0,Malawi 2004 aggregate acceptance metrics without raw IDs,present_nonempty
dataset_promotion,result/mwi2004_requirement_acceptance_summary.csv,1,3164,27,1ddb44bbd40b4f29e84451252653c181ef70ab99788e3d692eb44f3b2064c3c1,Malawi 2004 requirement acceptance summary,present_nonempty
dataset_promotion,report/mwi2004_financial_protection_construction_policy.md,1,6147,63,111dac98af9868f605e43df533392d6bb4c6d9f8f1bdec9403d72c646dbea777,Malawi 2004 financial-protection construction policy report,present_nonempty
dataset_promotion,result/mwi2004_financial_protection_construction_policy.csv,1,4458,7,e1aebb90ea42a36752cff9a2a34463075bb28ddfc7c647c6c7ca49c3f06f0246,Malawi 2004 aggregate financial-protection construction policy,present_nonempty
dataset_promotion,result/mwi2004_financial_protection_construction_policy_summary.csv,1,2162,20,34cbbac0ce332f1ef7c2972122e540055cff80e8d539655bb65c8d6c87b24505,Malawi 2004 financial-protection construction policy summary,present_nonempty
dataset_promotion,report/mwi2004_sdg382_discretionary_budget_parameter_audit.md,1,7059,62,6dd05071068b8cf65506bad12e4a6e7d33a27c038f5bb3ef45ccd7d05e177ee1,Malawi 2004 SDG 3.8.2 discretionary-budget parameter audit report,present_nonempty
dataset_promotion,result/mwi2004_sdg382_discretionary_budget_parameter_audit.csv,1,3974,11,2e3984e584ebf666c38d4e618d819c916708d2e742071f1a4428061c711b7963,Malawi 2004 SDG 3.8.2 parameter audit table,present_nonempty
dataset_promotion,result/mwi2004_sdg382_discretionary_budget_parameter_summary.csv,1,2196,18,0fe1d1f347953ed014254c7b799f7d46bc978d18e1af0ea5f9130121a61aa7ca,Malawi 2004 SDG 3.8.2 parameter audit summary,present_nonempty
dataset_promotion,report/mwi2004_sdg382_external_parameter_source_ledger.md,1,5131,57,f928ff8279a31d20f2f05a0044651887b684546c1a9402cb64762c7dd5a2daca,Malawi 2004 SDG 3.8.2 external parameter source ledger report,present_nonempty
dataset_promotion,result/mwi2004_sdg382_external_parameter_source_ledger.csv,1,3060,9,48abf1a58fe815b05df1b9777697b74649073928915baa47eb470db417cf19fa,Malawi 2004 SDG 3.8.2 external parameter source ledger,present_nonempty
dataset_promotion,result/mwi2004_sdg382_external_parameter_candidate_summary.csv,1,1939,19,7f1fcddb98d8371da0690ddf21c351f7d77665caa60d569d91b46b292a6432e9,Malawi 2004 SDG 3.8.2 external parameter candidate summary,present_nonempty
dataset_promotion,report/mwi2004_sdg382_candidate_classification_precheck.md,1,3926,55,24c18234d17af3482f76fc5332842a657db1139f98facaf1bcae19e3e3137059,Malawi 2004 SDG 3.8.2 candidate classification precheck report,present_nonempty
dataset_promotion,result/mwi2004_sdg382_candidate_classification_precheck.csv,1,1060,2,7e9829a489e454b010310f57da4e5e87533ad38f7ae3b6ed30f3dd4377a8ca29,Malawi 2004 SDG 3.8.2 candidate classification precheck,present_nonempty
dataset_promotion,result/mwi2004_sdg382_candidate_classification_precheck_summary.csv,1,1957,18,65f21b651f291c4bb99acf85b4b25433f800cf09413abeaeadfb0c8e5eb2d58a,Malawi 2004 SDG 3.8.2 candidate classification precheck summary,present_nonempty
dataset_promotion,report/mwi2004_sdg382_official_denominator_rule_audit.md,1,5180,61,792f35a1f6c7ba7ec015b5f5d7cd616b8e9135489307f47b8cbb36088f48a104,Malawi 2004 SDG 3.8.2 official denominator rule audit report,present_nonempty
dataset_promotion,result/mwi2004_sdg382_official_denominator_rule_audit.csv,1,2138,6,431ef1a9be01ba3a52a68d418237b12febf8a001bfac2844bb9c012639aa4152,Malawi 2004 SDG 3.8.2 official denominator rule audit,present_nonempty
dataset_promotion,result/mwi2004_sdg382_official_denominator_rule_summary.csv,1,2605,22,848694b779e1fc8c851a2e519c4357a9e0fd5d1fcabca235f8f91377ef3845c1,Malawi 2004 SDG 3.8.2 official denominator rule summary,present_nonempty
dataset_promotion,report/mwi2004_timing_geography_linkage_policy.md,1,5341,60,9635b3b12cbce142c057e57f48c128ad37abcb9da70b8a3da4b354fda29a303e,Malawi 2004 timing/geography linkage policy report,present_nonempty
dataset_promotion,result/mwi2004_timing_geography_linkage_policy.csv,1,3715,6,6f35f319f9b8f658f524109d1b45abe87a2d57cdd7b2e33992fcdef12fc73a3b,Malawi 2004 aggregate timing/geography linkage policy,present_nonempty
dataset_promotion,result/mwi2004_timing_geography_linkage_policy_summary.csv,1,1866,19,4b377196e82121bba4b5e29db9dfd3489a7394dbd748510e7cd20c7087b5d1c6,Malawi 2004 timing/geography linkage policy summary,present_nonempty
dataset_promotion,report/mwi2004_chirps_admin2_route_policy.md,1,8761,121,af3776c9003555ac7e1eca8e32a281a9cf198ea7d1853c8ec14b0486973e4fb4,Malawi 2004 CHIRPS ADM2 route policy report,present_nonempty
dataset_promotion,result/mwi2004_chirps_admin2_route_policy.csv,1,2430,5,cc0da0853d47239f39cf6df65d18d05d79c23d116ec7d5aaabe02877160244cc,Malawi 2004 CHIRPS ADM2 route policy table,present_nonempty
dataset_promotion,result/mwi2004_chirps_admin2_crosswalk.csv,1,6675,28,349af2cbc287bb6c00a730e8fac08fc5cc3dfac1f2b80fe2cadc2f15ad239972,Malawi 2004 raw district to ADM2 boundary crosswalk,present_nonempty
dataset_promotion,result/mwi2004_chirps_admin2_required_downloads.csv,1,17293,24,6c17c4d61a4c8b691939a9bf57758271d9798deabeb0c6e1d2dc89e0cf62f956,Malawi 2004 required CHIRPS monthly download manifest,present_nonempty
dataset_promotion,result/mwi2004_chirps_admin2_route_policy_summary.csv,1,1995,19,acc48d8a536a0e5768ddeb8decbe9bf7ba276d0902014042ea95eed1e7653ff9,Malawi 2004 CHIRPS ADM2 route policy summary,present_nonempty
dataset_promotion,report/mwi2004_chirps_admin2_extraction_validation.md,1,6745,117,6b26c56b717d0c71925c08bc75c19c216137f75e89b689df405ff7ac3662cee0,Malawi 2004 CHIRPS ADM2 extraction validation report,present_nonempty
dataset_promotion,result/mwi2004_chirps_admin2_download_audit.csv,1,9695,24,84ef99fba52847a453fd2c92096daca73b5520a4c62a17ed00f1cffd8a53632e,Malawi 2004 CHIRPS download audit,present_nonempty
dataset_promotion,result/mwi2004_chirps_admin2_district_month_exposure.csv,1,127777,672,d1e808c26665e827e7c5e56e50cdcf4e757ebfb147cf1328b184f97756a60da4,Malawi 2004 CHIRPS ADM2 district-month exposure table,present_nonempty
dataset_promotion,result/mwi2004_chirps_admin2_lag_window_exposure.csv,1,156262,1316,9e503316c6ca4f271ba99b801204b02f88820fabb30a9405e6ec2e207c83ce4b,Malawi 2004 CHIRPS district-interview-month lag-window exposure table,present_nonempty
dataset_promotion,result/mwi2004_chirps_admin2_extraction_validation.csv,1,837,6,f92c5aa7caf39ceec4b88ed7905fe518477ad6ff005c9fb1ba440d660bdf5367,Malawi 2004 CHIRPS ADM2 extraction validation table,present_nonempty
dataset_promotion,result/mwi2004_chirps_admin2_extraction_summary.csv,1,1535,16,9e56e21710909b6dc9a4d91c0f31086cc48fb37b19c8b1ee73f3f73a90052b7e,Malawi 2004 CHIRPS ADM2 extraction summary,present_nonempty
dataset_promotion,report/mwi2004_health_access_label_skip_decisions.md,1,12408,118,ed8cf62d7aa9be6f9928369744c7e083634ffdfeb52f338e815de31b6701d730,Malawi 2004 health/access label and skip decision report,present_nonempty
dataset_promotion,result/mwi2004_health_access_label_skip_decisions.csv,1,49060,127,41406996043dd153bb278e4931ec7cdf00c51597b6611d592bb9748bdae5bc7d,Malawi 2004 health/access value-label construct decisions,present_nonempty
dataset_promotion,temp/mwi2004_health_access_skip_consistency_metrics.csv,1,2251,16,3d8bf6171467524ade4bd8c22a868099b3ce6b3c7f305177f7270e2d1890e678,Malawi 2004 health/access aggregate skip consistency metrics,present_nonempty
dataset_promotion,result/mwi2004_health_access_label_skip_summary.csv,1,1032,10,b6514fa1dc75b355e31cf50b67b383280495f5d56b2caa0f4127e366c5bbac79,Malawi 2004 health/access label-skip summary,present_nonempty
dataset_promotion,report/mwi2004_health_exception_audit.md,1,3217,41,6c94b392f1c0841fc100a1ae396c2385f5cf4f695583a8b8039b5a4276185a2e,Malawi 2004 health person-key and skip exception audit report,present_nonempty
dataset_promotion,result/mwi2004_health_exception_audit.csv,1,2570,6,e7d498bb82caf4216eda12c8712fb2b6582a9a5020fbd559e9f3e96c603e6f28,Malawi 2004 aggregate health exception audit without raw IDs,present_nonempty
dataset_promotion,result/mwi2004_health_exception_summary.csv,1,984,10,186e1ad69263ff61af3ad8759e7a64e66b2454647818710a131f9229815449b2,Malawi 2004 health exception audit summary,present_nonempty
dataset_promotion,report/mwi2004_health_access_construction_policy.md,1,5438,53,4741bf58f607f838317679de0ef366a59b867e0b76ce540d9dc23ec8d5cb2fad,Malawi 2004 candidate health/access construction policy report,present_nonempty
dataset_promotion,result/mwi2004_health_access_construction_policy.csv,1,5203,11,b5c79ea3952917923332c5129e9c3f5bed88ae64a3fb9880ebb9ac885df121ae,Malawi 2004 aggregate candidate health/access construction policy,present_nonempty
dataset_promotion,result/mwi2004_health_access_construction_policy_summary.csv,1,1543,17,0516de8609a3914443d215c79c54981f37fd405378dd778eed1d5aaeb6efc5df,Malawi 2004 candidate health/access construction policy summary,present_nonempty
dataset_promotion,report/mwi2004_access_person_key_resolution_policy.md,1,5566,55,0a9e10c83dc020809ac8ba7077064b419d87154b093d2291a6251341bc27ed98,Malawi 2004 access person-key resolution policy report,present_nonempty
dataset_promotion,result/mwi2004_access_person_key_resolution_policy.csv,1,3388,7,4315d28bbe4041e33103a99131074bd3578955764f2431108da63cac757f684e,Malawi 2004 aggregate access person-key resolution policy,present_nonempty
dataset_promotion,result/mwi2004_access_person_key_resolution_policy_summary.csv,1,2429,20,bb63aea39d488ee5f48e23c1915bf4971db296a4e7129852a6fa782dd6919b85,Malawi 2004 access person-key resolution policy summary,present_nonempty
dataset_promotion,report/mwi2004_missing_units_recall_skip_policy.md,1,4613,43,eb753da9bdd2fc8683d4ee7072a10ba2ba0ff80616d5d307f7ddb0b01d482301,"Malawi 2004 missing, units, recall, and skip policy report",present_nonempty
dataset_promotion,result/mwi2004_missing_units_recall_skip_policy.csv,1,5846,9,79be85b8045cd2619c5f870876726d2bf5f509111b3ff506738c05fffd30c29f,"Malawi 2004 aggregate missing, units, recall, and skip policy",present_nonempty
dataset_promotion,result/mwi2004_missing_units_recall_skip_policy_summary.csv,1,1150,10,0ea69b651b53593b61e6d48dfa92a2672f1c5912d0f217176ae2368e314870c0,"Malawi 2004 missing, units, recall, and skip policy summary",present_nonempty
dataset_promotion,report/mwi2004_promoted_household_climate_dataset.md,1,6979,95,d1f55cad21b5de6a5716f8cc717e494e3655df816566b877b906375fd3043841,Malawi 2004 promoted household-climate dataset synthesis report,present_nonempty
dataset_promotion,result/mwi2004_promoted_household_climate_dataset_summary.csv,1,2802,29,2f55dfd10357a8fa524901d2d16f21111f5e9a0f82aa5d6e5ba677ccb48f10a4,Malawi 2004 promoted household-climate dataset summary,present_nonempty
dataset_promotion,result/mwi2004_promoted_household_climate_dataset_dictionary.csv,1,8233,37,2707678bde553de7942609a39767bd082a67ce13294b1cc8a0522fa92da1eeaa,Malawi 2004 promoted household-climate dataset dictionary,present_nonempty
dataset_promotion,result/mwi2004_promoted_household_climate_dataset_validation.csv,1,1016,12,e00438796e6f0f578aedb98018fa7dbd8342e827ef3b10ccbc8a5ac7310af3b1,Malawi 2004 promoted household-climate dataset validation,present_nonempty
dataset_promotion,report/priority_lsms_isa_raw_package_receipt_checklist.md,1,17447,150,002e8fc64666d9dee94ae6b57ff551146032240d4a2d1d1ae0c749de13d41b73,priority LSMS/ISA raw package receipt checklist report,present_nonempty
dataset_promotion,temp/priority_lsms_isa_raw_package_receipt_checklist.csv,1,42915,19,5c9966684cc0b9e48329392ba96593515fb1d6df6afbb43105b6ef7f3287f721,priority LSMS/ISA dataset raw package receipt checklist,present_nonempty
dataset_promotion,temp/priority_lsms_isa_raw_package_requirement_receipt_checklist.csv,1,65754,152,4a5ad1da92e1338285a1400bad1d0aca4c1b28567f36fb22a226dceb30e758c3,priority LSMS/ISA requirement raw package receipt checklist,present_nonempty
dataset_promotion,result/priority_lsms_isa_raw_package_receipt_checklist_summary.csv,1,1944,15,1b95f69c739ecab9fd9cc56b344efd9f444986c7bbedae2c2d9fb5c5f4980c2f,priority LSMS/ISA raw package receipt checklist summary,present_nonempty
dataset_promotion,report/priority_lsms_isa_credentialed_raw_acquisition_workbench.md,1,24190,235,5fe93a3da0f9273019ead96fbd1644965ffeea87294cc09380c55a3fceb1bb92,priority LSMS/ISA credentialed raw acquisition workbench report,present_nonempty
dataset_promotion,temp/priority_lsms_isa_credentialed_raw_acquisition_workbench.csv,1,41469,19,3cea09ac5b08c54995c6b2cbd7cf3d0b2697f0421a418f8bd3adf7c3a450954c,priority LSMS/ISA credentialed raw acquisition workbench,present_nonempty
dataset_promotion,temp/priority_lsms_isa_credentialed_raw_full_file_manifest.csv,1,710564,1597,a394b1428caf73ae239ea1042db7d8bfd9f342aab4418135ee08c7c02427c26e,priority LSMS/ISA credentialed raw full file manifest,present_nonempty
dataset_promotion,temp/priority_lsms_isa_credentialed_raw_core_file_checklist.csv,1,247045,629,42dca14abd7be29ab0284cd228f98819e18872ab3db08a6b700a31f7e73faac3,priority LSMS/ISA credentialed raw core file checklist,present_nonempty
dataset_promotion,result/priority_lsms_isa_credentialed_raw_acquisition_workbench_summary.csv,1,1863,14,9828faaaedbfaa2003ca0067fe9a77f9a8c106c5d4baa8c2fab82aa40bd9b82d,priority LSMS/ISA credentialed raw acquisition workbench summary,present_nonempty
dataset_promotion,report/priority_lsms_isa_official_file_receipt_validator.md,1,23899,204,77874ce55220aacf2855552df710cba03ceed124e0a2f4ff44f6109c8a13f70c,priority LSMS/ISA official file receipt validator report,present_nonempty
dataset_promotion,temp/priority_lsms_isa_official_file_receipt_validation.csv,1,28754,19,7156a2a7fa9866dc384cd786b9832397a09446d18315ebe69330c43b82172f6d,priority LSMS/ISA official file receipt dataset validation,present_nonempty
dataset_promotion,temp/priority_lsms_isa_official_file_receipt_file_match.csv,1,397420,1597,452aa5a2feec7c5565c93fab7eca2a10ac3f844ffc06d6b881c021cc3c680d8a,priority LSMS/ISA official file receipt full-file match table,present_nonempty
dataset_promotion,temp/priority_lsms_isa_official_file_receipt_core_match.csv,1,116520,629,174ca35fe5a225e0ac7b20dbac7b1b04c3a51022a0de94ebec94b6318687026c,priority LSMS/ISA official file receipt core-file match table,present_nonempty
