action_rank,dataset_idno,dataset,local_target_folder,expected_file_name,module_priority_role,candidate_categories,candidate_harmonized_variables,candidate_variable_count,candidate_raw_variables_examples,expected_file_status,present_matching_files,verification_action
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,dwellingC1_cl,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;m0_q00;m0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,dwellingC3_cl,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;m0_q00;m0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,educationA_cl,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;m0_q00;m0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,household_rosterB_cl,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;m0_q00;m0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,labourB_cl,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;m0_q00;m0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,migrationB2_cl,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;m0_q00;m0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,migrationD_cl,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;m0_q00;m0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,non_food_expendituresA_cl,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;m0_q00;m0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,non_food_expendituresB_cl,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;m0_q00;m0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,non_food_expendituresC_cl,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;m0_q00;m0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,other_income_cl,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;m0_q00;m0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,part10_roster,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;p0_q00;p0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,part5_roster,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;p0_q00;p0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,part6_roster,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;p0_q00;p0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,part7_roster,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;p0_q00;p0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,part8_roster_a,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;p0_q00;p0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,part8_roster_b,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;p0_q00;p0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,part9_roster_a,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;p0_q00;p0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,part9_roster_b,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;p0_q00;p0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,social_assistance_cl,core_main_sample_module_candidate,survey_design,hhid;psu_or_cluster_id,3,hhid;m0_q00;m0_q01,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
1,ALB_2005_LSMS_v01_M,Albania - Living Standards Measurement Survey 2005 (2005; ALB_2005_LSMS_v01_M),temp/raw_downloads/ALB_2005_LSMS_v01_M/,weights_cl,core_main_sample_module_candidate,survey_design,household_weight_or_person_weight;psu_or_cluster_id,3,m0_q00;weight;weight,archive_present_needs_schema_extraction,temp/raw_downloads/ALB_2005_LSMS_v01_M/lsms2005en.rar,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,FILE52V0,core_main_sample_module_candidate,health_expenditure;health_need_access;survey_design,care_sought;hhid;illness_or_injury_need;oop_health_expenditure;reason_not_sought_distance,20,d_consul;d_drugs;d_tests;d_treat;mc_treat;d_consul;d_trans;d_treat;mc_treat;min_trav;place_co;q_consul,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,HHINCTL,core_main_sample_module_candidate,consumption;demographics;geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;asset_index_or_asset_variable;hhid;reason_not_sought_distance;total_consumption_or_income,20,aginc;sb_trans;assetinc;distr;hhnumber;assetinc;aganimp;agcon1;agcon2;agcon3;agcost;agcrop,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,FILE10V0,core_main_sample_module_candidate,demographics;health_need_access;shocks;survey_design,asset_index_or_asset_variable;hhid;reason_not_sought_distance;shock_module_variable,16,km_trans;hhnumber;km_bank;km_clini;km_hospi;km_libra;km_movie;km_park;km_post;km_prim;km_sec;km_shop,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,FILE31V0,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;coping_borrowed;hhid;shock_module_variable,16,hhnumber;cost_fod;cost_lns;other_mt;other_yr;seas_wrk;serv_mth;serv_yr;sub_mth;sub_yr;tool_mth;tool_yr,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,FILE32V0,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid,13,hhnumber;a_dys_mo;a_hrs_dy;a_hrs_wk;a_mth_yr;a_wks_mo;l_dys_mo;l_hrs_dy;l_hrs_wk;l_mth_yr;l_wks_mo;time_agr,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,HHCOMP,core_main_sample_module_candidate,demographics;survey_design,hhid;sex,13,hhnumber;adulf35;adulf54;adulf99;adulm35;adulm54;adulm99;headf35;headf54;headf99;headm35;headm54,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,HHEXPTL,core_main_sample_module_candidate,consumption;demographics;health_need_access;shocks;survey_design,asset_index_or_asset_variable;education;food_consumption;hhid;reason_not_sought_distance;shock_module_variable,10,expfood;expnfood;exptra;hhnumber;basic;expeduc;expelec;higher;expdhea;expedtr,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,FILE08V0,core_main_sample_module_candidate,demographics;survey_design,age;asset_index_or_asset_variable;hhid,9,hhnumber;age_dwng;age_dwng;loc_dwng;loc_wc;mat_dwng;q_barn;q_furnis;q_studio,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,FILE09V0,core_main_sample_module_candidate,demographics;geography;shocks;survey_design,admin1_or_admin2;asset_index_or_asset_variable;hhid;shock_module_variable,8,hrs_heat;hhnumber;hrs_el;hrs_elec;q_stable;typ_wast;energy_h;hrs_heat,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,HHEXPTLD,core_main_sample_module_candidate,consumption;demographics;health_need_access;shocks;survey_design,asset_index_or_asset_variable;education;food_consumption;hhid;reason_not_sought_distance;shock_module_variable,8,expfood;expnfood;exptra;hhnumber;expeduc;expelec;expdhea;expedtr,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,HHEXPTLS,core_main_sample_module_candidate,consumption;demographics;health_need_access;shocks;survey_design,asset_index_or_asset_variable;education;food_consumption;hhid;reason_not_sought_distance;shock_module_variable,8,expfood;expnfood;exptra;hhnumber;expeduc;expelec;expdhea;expedtr,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,FILE01V0,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;hhid;interview_date_or_survey_month;psu_or_cluster_id;sex,6,distr;clust;f_date1;hhnumber;s_date1;gender,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,FILE04V0,core_main_sample_module_candidate,demographics;geography;shocks;survey_design,admin1_or_admin2;education;hhid;shock_module_variable,6,q_speakb;hhnumber;ed_level;q_course;yrs_educ;wks_yr_c,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,FILE07V0,core_main_sample_module_candidate,demographics;survey_design,asset_index_or_asset_variable;hhid,5,hhnumber;n_hhs;n_people;q_goods;val_dwng,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,FILE22V0,core_main_sample_module_candidate,demographics;survey_design,asset_index_or_asset_variable;hhid,5,hhnumber;ass_code;ass_from;ass_has;ass_numb,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,FILE25V1,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid,5,hhnumber;crop;kg_harv;mth_harv;sing_dou,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,FILE27V0,core_main_sample_module_candidate,demographics;survey_design,asset_index_or_asset_variable;hhid,5,hhnumber;asset;from_whr;have_ast;n_asset,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,FILE36V1,core_main_sample_module_candidate,demographics;survey_design,age;hhid;pid;sex,5,code;hhnumber;lnumber;age_yrs;gender,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
3,BGR_1995_IHS_v01_M,Bulgaria - Integrated Household Survey 1995 (1995; BGR_1995_IHS_v01_M),temp/raw_downloads/BGR_1995_IHS_v01_M/,FILE47V0,core_main_sample_module_candidate,demographics;survey_design,asset_index_or_asset_variable;hhid,5,hhnumber;a_have;a_number;a_where;assetcod,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
