source_name,source_url_or_local_path,snapshot_date,file_name,field_name,field_label_if_available,possible_role,usable_for_july2022,missingness,notes,final_decision,n_rows_checked,sample_definition
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Reported RN Staffing Hours per Resident per Day,Reported RN Staffing - Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,"Reported RN Staffing Hours per Resident per Day | Reported RN Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Reported Licensed Staffing Hours per Resident per Day,Reported Licensed Staffing - Hours per Resident per Day (RN + LPN),candidate_context_field,no_not_july_snapshot,,"Reported Licensed Staffing Hours per Resident per Day | Reported Licensed Staffing - Hours per Resident per Day (RN + LPN) | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Reported Total Nurse Staffing Hours per Resident per Day,Reported Total Nurse Staffing - Hours per Resident per Day (Aide+LPN+RN),reported_total_nurse_hprd_component,no_not_july_snapshot,,"Reported Total Nurse Staffing Hours per Resident per Day | Reported Total Nurse Staffing - Hours per Resident per Day (Aide+LPN+RN) | real number, up to 5 decimal places |  | ",candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Total number of nurse staff hours per resident per day on the weekend,Total number of nurse staff hours on the weekend - Hours per resident per day,reported_weekend_total_nurse_hprd_component,no_not_july_snapshot,,"Total number of nurse staff hours per resident per day on the weekend | Total number of nurse staff hours on the weekend - Hours per resident per day | real number, up to 5 decimal places |  | ",candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Registered Nurse hours per resident per day on the weekend,Registered Nurse hours on the weekend - Hours per resident per day,candidate_context_field,no_not_july_snapshot,,"Registered Nurse hours per resident per day on the weekend | Registered Nurse hours on the weekend - Hours per resident per day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Reported Physical Therapist Staffing Hours per Resident Per Day,Reported Physical Therapy Staffing - Hours per Resident Per Day,candidate_context_field,no_not_july_snapshot,,"Reported Physical Therapist Staffing Hours per Resident Per Day | Reported Physical Therapy Staffing - Hours per Resident Per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Total nursing staff turnover,Total nursing staff turnover,staffing_turnover_component,no_not_july_snapshot,,"Total nursing staff turnover | Total nursing staff turnover | blank or real number, 1 decimal |  | ",candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Total nursing staff turnover footnote,Total nursing staff turnover footnote,staffing_turnover_component,no_not_july_snapshot,,Total nursing staff turnover footnote | Total nursing staff turnover footnote | blank or integer |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Registered Nurse turnover,Registered Nurse turnover,staffing_turnover_component,no_not_july_snapshot,,"Registered Nurse turnover | Registered Nurse turnover | blank or real number, 1 decimal |  | ",candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Registered Nurse turnover footnote,Registered Nurse turnover footnote,staffing_turnover_component,no_not_july_snapshot,,Registered Nurse turnover footnote | Registered Nurse turnover footnote | blank or integer |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Number of administrators who have left the nursing home,Number of administrators who have left the nursing home,staffing_turnover_component,no_not_july_snapshot,,Number of administrators who have left the nursing home | Number of administrators who have left the nursing home | blank or integer |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Administrator turnover footnote,Administrator turnover footnote,staffing_turnover_component,no_not_july_snapshot,,Administrator turnover footnote | Administrator turnover footnote | blank or integer |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Case-Mix Nurse Aide Staffing Hours per Resident per Day,Case-Mix Nurse Aide Staffing - Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,"Case-Mix Nurse Aide Staffing Hours per Resident per Day | Case-Mix Nurse Aide Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Case-Mix LPN Staffing Hours per Resident per Day,Case-Mix LPN Staffing - Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,"Case-Mix LPN Staffing Hours per Resident per Day | Case-Mix LPN Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Case-Mix RN Staffing Hours per Resident per Day,Case-Mix RN Staffing - Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,"Case-Mix RN Staffing Hours per Resident per Day | Case-Mix RN Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Case-Mix Total Nurse Staffing Hours per Resident per Day,Case-Mix Total Nurse Staffing - Hours per Resident per Day (Aide+LPN+RN),case_mix_total_nurse_hprd_component,no_not_july_snapshot,,"Case-Mix Total Nurse Staffing Hours per Resident per Day | Case-Mix Total Nurse Staffing - Hours per Resident per Day (Aide+LPN+RN) | real number, up to 5 decimal places |  | ",candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Adjusted Nurse Aide Staffing Hours per Resident per Day,Adjusted Nurse Aide Staffing - Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,"Adjusted Nurse Aide Staffing Hours per Resident per Day | Adjusted Nurse Aide Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Adjusted LPN Staffing Hours per Resident per Day,Adjusted LPN Staffing - Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,"Adjusted LPN Staffing Hours per Resident per Day | Adjusted LPN Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Adjusted RN Staffing Hours per Resident per Day,Adjusted RN Staffing - Hours per Resident per Day,candidate_context_field,no_not_july_snapshot,,"Adjusted RN Staffing Hours per Resident per Day | Adjusted RN Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Adjusted Total Nurse Staffing Hours per Resident per Day,Adjusted Total Nurse Staffing - Hours per Resident per Day (Aide+LPN+RN),adjusted_total_nurse_hprd_component,no_not_july_snapshot,,"Adjusted Total Nurse Staffing Hours per Resident per Day | Adjusted Total Nurse Staffing - Hours per Resident per Day (Aide+LPN+RN) | real number, up to 5 decimal places |  | ",candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 1 Health Deficiency Score,Rating cycle 1 - Health Deficiency Score,possible_official_staffing_score,no_not_july_snapshot,,Rating cycle 1 Health Deficiency Score | Rating cycle 1 - Health Deficiency Score | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-01-27.zip,2022-01-27,nursing_homes_including_rehab_services_01_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 1 Health Revisit Score,Points Associated with Health Survey Repeat Revisits for Rating cycle 1,possible_official_staffing_score,no_not_july_snapshot,,Rating cycle 1 Health Revisit Score | Points Associated with Health Survey Repeat Revisits for Rating cycle 1 | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
