download_priority_order,queue_role,country,wave,idno,requirement,source_profile,actual_member_name,variable_name,variable_role,raw_variable_label,has_value_labels,row_count,nonmissing_count,missing_count,distinct_nonmissing_count,duplicate_if_key_count,numeric_min,numeric_max,top_values,possible_missing_codes,detected_recall_period,detected_unit_or_scale,possible_skip_pattern,raw_profile_status,documentation_match_status,documentation_file_name,documentation_code_match,documentation_label_term_hits,documentation_context,mechanical_raw_check_decision,final_verification_decision,remaining_blocker,next_action
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,value_profile,sect12_plantingw3.dta,hhid,,HOUSEHOLD IDENTIFICATION,0,4793,4793,0,2428,,10009,370040,20020:10; 360033:9; 350026:9; 350043:9; 40201:9; 10078:8; 290117:8; 40102:8; 40197:7; 250017:7,,,,,value_profile_available_needs_documentation_review,documented_by_variable_code,PH_W3_Household_Quest.pdf,hhid,,"HHID [ __ / __ / __ / __ / __ / __ ] CONFIDENTIAL Federal Republic of Nigeria National Bureau of Statistics Abuja, Nigeria GENERAL HOUSEHOLD SURVEY-PANEL Wave 3 (2015/16) Post-Harvest Visit Household Questionnaire THIS I",mechanical_raw_profile_available_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm raw labels, valid ranges, missing codes, units, recall periods, and skip patterns."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,value_profile,sect1_harvestw3.dta,hhid,,HOUSEHOLD IDENTIFICATION,0,32827,32827,0,4582,,10001,370040,20075:34; 20087:32; 20071:29; 80107:28; 110085:28; 50159:24; 280121:24; 50110:23; 50080:23; 20074:23,,,,,value_profile_available_needs_documentation_review,documented_by_variable_code,PH_W3_Household_Quest.pdf,hhid,,"HHID [ __ / __ / __ / __ / __ / __ ] CONFIDENTIAL Federal Republic of Nigeria National Bureau of Statistics Abuja, Nigeria GENERAL HOUSEHOLD SURVEY-PANEL Wave 3 (2015/16) Post-Harvest Visit Household Questionnaire THIS I",mechanical_raw_profile_available_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm raw labels, valid ranges, missing codes, units, recall periods, and skip patterns."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,value_profile,sect1_harvestw3.dta,s1q31a,,WHICH STATE AND LGA DID [NAME] MOVE TO? (LGA NAME),0,32827,32827,0,952,,0,99,:27923; PORT HARCOURT:90; UYO:58; IKEJA:52; ILORIN WEST:48; ESE ODO:43; PORTHARCOURT:42; IKORODU:40; ALIMOSHO:40; OSOGBO:39,99,,,,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,PH_W3_Household_Quest.pdf,,state; name; move,"Y. SECTION A-1: HOUSEHOLD IDENTIFICATION FEBRUARY/MARCH 2016 Code 1. Zone 2. STATE: 3. LGA 4. SECTOR (Urban=1, Rural=2) 5. EA 6. RIC 7. HOUSEHOLD NO. 8. WHAT ARE THE GPS COORDINATES OF THE DWELLING? __ __ O __ __ . __ __ __ __ __ __ O __ __ . __ __ __ 9. NAME OF HOUSEHOLD HEAD...",mechanical_geography_profile_available_needs_linkage_policy,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm geography quality and CHIRPS/ERA5 linkage route.
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,value_profile,sect1_harvestw3.dta,s1q31b,,WHICH STATE AND LGA DID [NAME] MOVE TO? (LGA CODE),1,32827,4891,27936,586,,3,3706,3222=3222. PORT HARCOURT:140; 2411=2411. IKEJA:58; 331=331. UYO:58; 2308=2308. ILORIN WEST:48; 2403=2403. ALIMOSHO:45; 608=608. YENAGOA:45; 2807=2807. ESE-ODO:44; 1212=1212. OREDO:44; 2504=2504. KARU:43; 2412=2412. IKORORDU:42,,,,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,PH_W3_Household_Quest.pdf,,state; name; move,"Y. SECTION A-1: HOUSEHOLD IDENTIFICATION FEBRUARY/MARCH 2016 Code 1. Zone 2. STATE: 3. LGA 4. SECTOR (Urban=1, Rural=2) 5. EA 6. RIC 7. HOUSEHOLD NO. 8. WHAT ARE THE GPS COORDINATES OF THE DWELLING? __ __ O __ __ . __ __ __ __ __ __ O __ __ . __ __ __ 9. NAME OF HOUSEHOLD HEAD...",mechanical_geography_profile_available_needs_linkage_policy,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm geography quality and CHIRPS/ERA5 linkage route.
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,value_profile,sect1_harvestw3.dta,s1q31c,,WHICH STATE AND LGA DID [NAME] MOVE TO? (STATE NAME),0,32827,32827,0,107,,12,12,:27869; LAGOS:457; RIVERS:304; AKWA IBOM:233; KANO:179; ONDO:178; ANAMBRA:176; OSUN:173; BAUCHI:166; DELTA:164,,,,,value_profile_available_needs_documentation_review,label_terms_found_needs_manual_confirmation,PH_W3_Household_Quest.pdf,,state; name; move,"Y. SECTION A-1: HOUSEHOLD IDENTIFICATION FEBRUARY/MARCH 2016 Code 1. Zone 2. STATE: 3. LGA 4. SECTOR (Urban=1, Rural=2) 5. EA 6. RIC 7. HOUSEHOLD NO. 8. WHAT ARE THE GPS COORDINATES OF THE DWELLING? __ __ O __ __ . __ __ __ __ __ __ O __ __ . __ __ __ 9. NAME OF HOUSEHOLD HEAD...",mechanical_geography_profile_available_needs_linkage_policy,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm geography quality and CHIRPS/ERA5 linkage route.
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,value_profile,sect1_harvestw3.dta,s1q31d,,WHICH STATE AND LGA DID [NAME] MOVE TO? (STATE CODE),1,32827,4928,27899,38,,0,37,24=24. LAGOS:442; 32=32. RIVERS:316; 3=3. AKWA IBOM:247; 9=9. CROSS RIVER:194; 30=30. OYO:183; 4=4. ANAMBRA:182; 19=19. KANO:177; 29=29. OSUN:174; 28=28. ONDO:174; 5=5. BAUCHI:169,,,,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,PH_W3_Household_Quest.pdf,,state; name; move,"Y. SECTION A-1: HOUSEHOLD IDENTIFICATION FEBRUARY/MARCH 2016 Code 1. Zone 2. STATE: 3. LGA 4. SECTOR (Urban=1, Rural=2) 5. EA 6. RIC 7. HOUSEHOLD NO. 8. WHAT ARE THE GPS COORDINATES OF THE DWELLING? __ __ O __ __ . __ __ __ __ __ __ O __ __ . __ __ __ 9. NAME OF HOUSEHOLD HEAD...",mechanical_geography_profile_available_needs_linkage_policy,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,Confirm geography quality and CHIRPS/ERA5 linkage route.
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,value_profile,sect1_plantingw3.dta,hhid,,HOUSEHOLD IDENTIFICATION,0,32139,32139,0,4611,,10001,370040,20075:35; 20087:32; 20071:29; 80107:28; 110085:28; 280121:24; 50110:23; 20074:23; 80023:22; 190014:22,,,,,value_profile_available_needs_documentation_review,documented_by_variable_code,PH_W3_Household_Quest.pdf,hhid,,"HHID [ __ / __ / __ / __ / __ / __ ] CONFIDENTIAL Federal Republic of Nigeria National Bureau of Statistics Abuja, Nigeria GENERAL HOUSEHOLD SURVEY-PANEL Wave 3 (2015/16) Post-Harvest Visit Household Questionnaire THIS I",mechanical_raw_profile_available_needs_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm raw labels, valid ranges, missing codes, units, recall periods, and skip patterns."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,health_need_and_access,value_profile,sect3_plantingw3.dta,s3q9b,,MAIN REASON FOR NOT LOOKING FOR A JOB IN THE PAST 7 DAYS?(OTHER SPECIFY),0,26735,26735,0,87,,10,10,:26185; TOO YOUNG:303; APPRENTICE:65; No job:15; No job available:12; DOMESTIC PURPOSE:11; KEPT FOR DOMESTIC PURPOSE:10; FLOOD:9; TRAVELLED:8; DOMESTIC WORK:7,,,,,value_profile_available_needs_documentation_review,label_terms_found_needs_manual_confirmation,PH_W3_Household_Quest.pdf,,main; reason; past; days; specify,E] join this household? Why did [NAME] join this household? What is [NAME]'S main religion? Does [NAME]'s biological father live in this household? What is the individual ID of [NAME]'s biological father? Is [NAME]'s biological father alive? YES...1 (►NEXT PERSON) NO...2 YES.....,mechanical_access_profile_available_needs_skip_denominator_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm denominator, skip pattern, barrier coding, and person/household aggregation."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,oop_health_expenditure,value_profile,sect4a_harvestw3.dta,s4aq20,,WHO PAID FOR MOST OF [NAME]'S HEALTH EXPENSES?,1,26176,9541,16635,10,,1,11,3=3. PARENT:4527; 1=1. SELF:2978; 2=2. SPOUSE:1246; 4=4. OTHER RELATIVE:645; 11=11. OTHER (SPECIFY):77; 10=10. NO EXPENSES:56; 5=5. EMPLOYER:7; 6=6. GOVERNMENT OR STATE:3; 9=9. PRIVATE HEALTH INSURANCE:1; 8=8. OTHER ORGANISATION:1,4=4. OTHER RELATIVE; 8=8. OTHER ORGANISATION; 11=11. OTHER (SPECIFY),,local_currency_amount_needs_unit_confirmation,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,PH_W3_Household_Quest.pdf,,paid; most; name; health; expenses,GOV...................03 PARASTATAL..................04 PRIVATE SECTOR (INCLUDE PAID APPRENTICE).................05 NGO.........................06 CO-OPERATIVES...............07 INTERNATIONAL ORGANIZATION /DIPLOMATIC MISSION.........08 RELIGIOUS ORGANIZATION......09 OTHER (SPE...,mechanical_amount_profile_available_needs_unit_recall_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm unit, currency, recall period, aggregation scope, and missing codes."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,oop_health_expenditure,value_profile,sect4a_harvestw3.dta,s4aq20b,,WHO PAID FOR MOST OF [NAME]'S HEALTH EXPENSES? (OTHER SPECIFY),0,26176,26176,0,11,,,,:26099; CHILDREN:33; SON:16; CHILD:13; HEAD OF HOUSEHOLD:5; STEP FATHER:3; GRANDPARENT:2; DAUGHTER:2; COMMUNITY:1; BROTHER:1,,,local_currency_amount_needs_unit_confirmation,,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,PH_W3_Household_Quest.pdf,,paid; most; name; health; expenses; specify,GOV...................03 PARASTATAL..................04 PRIVATE SECTOR (INCLUDE PAID APPRENTICE).................05 NGO.........................06 CO-OPERATIVES...............07 INTERNATIONAL ORGANIZATION /DIPLOMATIC MISSION.........08 RELIGIOUS ORGANIZATION......09 OTHER (SPE...,mechanical_amount_profile_available_needs_unit_recall_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm unit, currency, recall period, aggregation scope, and missing codes."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,oop_health_expenditure,value_profile,sect4a_harvestw3.dta,s4aq13,,DID [NAME] SPEND ANY MONEY ON DRUGS/MEDICINE OVER THE COUNTER?,1,26176,26176,0,2,,1,2,2=2. NO:20240; 1=1. YES:5936,,,local_currency_amount_needs_unit_confirmation,questionnaire_skip_likely,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,PH_W3_Household_Quest.pdf,,name; spend; money; over; counter,INATES OF THE DWELLING? __ __ O __ __ . __ __ __ __ __ __ O __ __ . __ __ __ 9. NAME OF HOUSEHOLD HEAD: 10. ADDRESS OF HOUSEHOLD: 11. NAME OF INTERVIEWER: 12. NAME OF SUPERVISOR: Name LATITUDE (N) LONGITUDE (E) INDICATE THE PLACE OF THIS QUESTIONNAIRE IN THE SET OF QUESTIONNAI...,mechanical_amount_profile_available_needs_unit_recall_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm unit, currency, recall period, aggregation scope, and missing codes."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,oop_health_expenditure,value_profile,sect4a_harvestw3.dta,s4aq35a,,DOES THIS DIFFICULTY REDUCE THE AMOUNT OF WORK [NAME] CAN DO AT HOME?,1,26176,552,25624,4,,1,4,2=2. SOMETIMES:339; 1=1. ALL THE TIME:101; 3=3. NOT AT ALL:81; 4=4. N.A. (NOT ATTENDING SCHOOL OR WORKING):31,,,,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,PH_W3_Household_Quest.pdf,,does; difficulty; reduce; work; name; home,"ractice any agricultural activity such as crop, livestock or fish farming AG2. Does a member of this household own land that was not cultivated AG3. AGRICULTURE QUESTIONNAIRE REQUIRED? YES.....1 NO.....2 YES.....1 NO.....2 YES.....1 NO.....2 VERSION 1 [DAY / MONTH / YEAR] 13. ...",mechanical_amount_profile_available_needs_unit_recall_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm unit, currency, recall period, aggregation scope, and missing codes."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,oop_health_expenditure,value_profile,sect4a_harvestw3.dta,s4aq35b,,DOES THIS DIFFICULTY REDUCE THE AMOUNT OF WORK [NAME] CAN DO AT SCHOOL?,1,26176,416,25760,4,,1,4,4=4. N.A. (NOT ATTENDING SCHOOL OR WORKING):252; 2=2. SOMETIMES:80; 3=3. NOT AT ALL:70; 1=1. ALL THE TIME:14,,,,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,PH_W3_Household_Quest.pdf,,does; difficulty; reduce; work; name; school,"ractice any agricultural activity such as crop, livestock or fish farming AG2. Does a member of this household own land that was not cultivated AG3. AGRICULTURE QUESTIONNAIRE REQUIRED? YES.....1 NO.....2 YES.....1 NO.....2 YES.....1 NO.....2 VERSION 1 [DAY / MONTH / YEAR] 13. ...",mechanical_amount_profile_available_needs_unit_recall_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm unit, currency, recall period, aggregation scope, and missing codes."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,oop_health_expenditure,value_profile,sect4a_harvestw3.dta,s4aq35c,,DOES THIS DIFFICULTY REDUCE THE AMOUNT OF WORK [NAME] CAN DO AT WORK?,1,26176,469,25707,4,,1,4,2=2. SOMETIMES:183; 4=4. N.A. (NOT ATTENDING SCHOOL OR WORKING):171; 3=3. NOT AT ALL:73; 1=1. ALL THE TIME:42,,,,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,PH_W3_Household_Quest.pdf,,does; difficulty; reduce; work; name,"ractice any agricultural activity such as crop, livestock or fish farming AG2. Does a member of this household own land that was not cultivated AG3. AGRICULTURE QUESTIONNAIRE REQUIRED? YES.....1 NO.....2 YES.....1 NO.....2 YES.....1 NO.....2 VERSION 1 [DAY / MONTH / YEAR] 13. ...",mechanical_amount_profile_available_needs_unit_recall_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm unit, currency, recall period, aggregation scope, and missing codes."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,health_need_and_access,value_profile,sect4a_harvestw3.dta,s4aq15,,"DURING LAST 12 MONTHS, WAS [NAME] ADMITTED TO A HOSPITAL/HEALTH FACILITY?",1,26176,26176,0,2,,1,2,2=2. NO:25563; 1=1. YES:613,,,month,,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,PH_W3_Household_Quest.pdf,,during; last; months; name; admitted; facility,39. 40. 41. Who provided information on where to go and/or how to find work during [NAME's] move? (MAIN SOURCE) From whom did [NAME] mainly obtain money in order to migrate for this move? (MAIN SOURCE) While travelling or at the final destination did anyone else help [NAME]? W...,mechanical_access_profile_available_needs_skip_denominator_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm denominator, skip pattern, barrier coding, and person/household aggregation."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,health_need_and_access,value_profile,sect4a_harvestw3.dta,s4aq16,,HOW MANY NIGHTS DID [NAME] STAY IN HOSPITAL/HEALTH FACILITY?,0,26176,614,25562,31,,0,180,2:114; 3:93; 7:73; 1:68; 4:54; 5:32; 0:32; 14:27; 10:26; 6:20,,,,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,PH_W3_Household_Quest.pdf,,many; nights; name; stay; facility,l status? INTERVIEWER: IS THIS PERSON A MALE IN A POLYGAMOUS MARRIAGE? How many wives do you currently have? Does [NAME]'s spouse/ partner live in this household now? [ASK ABOUT FIRST WIFE FOR REPSPONDENTS WITH MULTIPLE WIVES]. WRITE ID CODE OF CURRENT SPOUSE (OR IN THE CASE OF,mechanical_access_profile_available_needs_skip_denominator_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm denominator, skip pattern, barrier coding, and person/household aggregation."
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,health_need_and_access,value_profile,sect4a_harvestw3.dta,s4aq17,,HOW MUCH DID [NAME] PAY FOR STAYING IN A HOSPITAL/HEALTH FACILITY? (NAIRA),0,26176,613,25563,132,,0,832000,0:40; 10000:32; 3000:30; 2000:26; 5000:25; 20000:23; 15000:21; 4000:21; 6000:19; 12000:17,,,,conditional_missingness,value_profile_available_needs_semantics_review,label_terms_found_needs_manual_confirmation,PH_W3_Household_Quest.pdf,,much; name; staying; facility; naira,is attending? By what means does [NAME] go to school? How much time does it take [NAME] to get to school? (in minutes) Has [NAME] had a scholarship during the 2015-2016 school year? What was the amount of the scholarship [NAME] has received,mechanical_access_profile_available_needs_skip_denominator_documentation,blocked_manual_acceptance_required,official documentation and reviewer acceptance still required before raw_value_verified,"Confirm denominator, skip pattern, barrier coding, and person/household aggregation."
