download_priority_order,queue_role,country,wave,idno,requirement,file_rank,file_id,file_name,file_description,candidate_variable_rows,strong_candidate_variable_rows,top_variable_names,official_metadata_status,raw_value_verification_status
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,survey_timing,6,F1,sec_a.NSDstat,"Household characteristics, income and expenditure questionnaire, Module A-1: household identification",1,1,a14b,official_public_metadata_file_candidate,not_raw_value_verified
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,survey_timing,7,F23,sec_q1.NSDstat,"Household characteristics, income and expenditure questionnaire, Module Q: Agriculture - Tobacco",1,0,q03,official_public_metadata_file_candidate,not_raw_value_verified
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,weights_and_design,1,F1,sec_a.NSDstat,"Household characteristics, income and expenditure questionnaire, Module A-1: household identification",1,1,psu,official_public_metadata_file_candidate,not_raw_value_verified
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,weights_and_design,2,F10,sec_f.NSDstat,"Household characteristics, income and expenditure questionnaire, Module F: Security & safety",1,1,psu,official_public_metadata_file_candidate,not_raw_value_verified
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,weights_and_design,3,F11,sec_g.NSDstat,"Household characteristics, income and expenditure questionnaire, Module G: Housing",1,1,psu,official_public_metadata_file_candidate,not_raw_value_verified
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,weights_and_design,4,F12,sec_h.NSDstat,"Household characteristics, income and expenditure questionnaire, Module H: Consumption of selected food over past three days",1,1,psu,official_public_metadata_file_candidate,not_raw_value_verified
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,weights_and_design,5,F13,sec_i.NSDstat,"Household characteristics, income and expenditure questionnaire, Module I: Consumption of food over past one week",1,1,psu,official_public_metadata_file_candidate,not_raw_value_verified
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,weights_and_design,6,F14,sec_j1.NSDstat,"Household characteristics, income and expenditure questionnaire, Module J: Non-food expenditures - past one week & one month",1,1,psu,official_public_metadata_file_candidate,not_raw_value_verified
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,weights_and_design,7,F15,sec_j2.NSDstat,"Household characteristics, income and expenditure questionnaire, Module J: Non-food expenditures - past one week & one month",1,1,psu,official_public_metadata_file_candidate,not_raw_value_verified
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,weights_and_design,8,F16,sec_k.NSDstat,"Household characteristics, income and expenditure questionnaire, Module K: Non-food expenditures - Past three months",1,1,psu,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,climate_geography,1,F121,HHTrack,"This data contains household interview status for wave 1 and wave 2, wave 1 and wave 2 population weights, and combined wave 1 and wave 2 population weights.",4,0,ea;lga;state;zone,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,climate_geography,2,F122,secta_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A (Household Identification). The data also contains geographic area identification variables.",4,0,ea;lga;state;zone,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,climate_geography,3,F18,NGA_HouseholdGeovars_Y2,,2,2,LAT_DD_MOD;LON_DD_MOD,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,climate_geography,4,F119,cons_agg_wave2_visit1,Consumption aggregate data (visit 1),1,1,ea,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,climate_geography,5,F120,cons_agg_wave2_visit2,Consumption aggregate data (visit 2),1,1,ea,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,consumption_or_income,1,F119,cons_agg_wave2_visit1,Consumption aggregate data (visit 1),5,5,totcons;nfdfoth;fdfishpr;fdothpr;fdrestby,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,consumption_or_income,2,F120,cons_agg_wave2_visit2,Consumption aggregate data (visit 2),5,5,totcons;nfdfoth;fdfishpr;fdothpr;fdrestby,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,consumption_or_income,3,F38,sect8e_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 8e (Non-Food Expenditure - 12 months recall, non-food items that may not have been purchased). The data also contains g...",1,1,s8q10,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,consumption_or_income,4,F34,sect8a_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 8A (Non-Food Expenditure - 7 days). The data also contains geographic area identification variables.",1,1,ea,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,health_need_and_access,1,F73,sect4a_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 4A (Health). The data also contains geographic area identification variables.",9,9,s4aq15;s4aq16;s4aq17;s4aq1;s4aq3;s4aq20;s4aq6a;s4aq6b;s4aq6c,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,health_need_and_access,2,F103,secta7_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A7 (Animal Costs). The data also contains geographic area identification variables.",2,0,cost_cd;cost_desc,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,health_need_and_access,3,F74,sect4b_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 4B (Child Immunization). The data also contains geographic area identification variables.",1,0,s4bq3,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,household_person_keys,1,F20,sect1_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 1 (Household Roster). The data also contains geographic area identification variables.",1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,household_person_keys,2,F68,sect1_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 1 (Household Roster). The data also contains geographic area identification variables.",1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,household_person_keys,3,F110,secta10_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A10 (Network Roster). The data also contains geographic area identification variables.",1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,household_person_keys,4,F42,sect11a_plantingw2,"Data collected using Post Planting Agriculture Questionnaire, Section 11A (Plot Roster). The data also contains geographic area identification variables.",1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,household_person_keys,5,F43,sect11a1_plantingw2,"Data collected using Post Planting Agriculture Questionnaire, Section 11A (Plot Roster) and questions 4 to 6. The data also contains geographic area identification variables.",1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,household_person_keys,6,F58,sect12_plantingw2,"Data collected using Post Planting Agriculture Questionnaire, Section 12 (Network Roster). The data also contains geographic area identification variables.",1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,household_person_keys,7,F121,HHTrack,"This data contains household interview status for wave 1 and wave 2, wave 1 and wave 2 population weights, and combined wave 1 and wave 2 population weights.",1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,household_person_keys,8,F122,secta_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A (Household Identification). The data also contains geographic area identification variables.",1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,oop_health_expenditure,1,F73,sect4a_harvestw2,"Data collected using Post Harvest Household Questionnaire, Section 4A (Health). The data also contains geographic area identification variables.",6,6,s4aq20;s4aq20b;s4aq13;s4aq35a;s4aq35b;s4aq35c,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,survey_timing,1,F122,secta_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A (Household Identification). The data also contains geographic area identification variables.",12,12,saq14ah;saq14am;saq14bh;saq14bm;saq18ah;saq18am;saq18bh;saq18bm;saq22ah;saq22am;saq22bh;saq22bm,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,weights_and_design,1,F121,HHTrack,"This data contains household interview status for wave 1 and wave 2, wave 1 and wave 2 population weights, and combined wave 1 and wave 2 population weights.",7,7,wt_combined;wt_w1v1;wt_w1v2;wt_w2v1;wt_w2v2;wt_wave1;wt_wave2,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,weights_and_design,2,F119,cons_agg_wave2_visit1,Consumption aggregate data (visit 1),2,2,ea;hhweight,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,weights_and_design,3,F120,cons_agg_wave2_visit2,Consumption aggregate data (visit 2),2,2,ea;hhweight,official_public_metadata_file_candidate,not_raw_value_verified
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,weights_and_design,4,F122,secta_harvestw2,"Data collected using Post Harvest Agriculture Questionnaire, Section A (Household Identification). The data also contains geographic area identification variables.",1,1,wt_combined,official_public_metadata_file_candidate,not_raw_value_verified
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,1,F40,sect1_harvestw3,"Individual level data on relationship to the household, gender, year of birth, age, marital status, polygamous marriages, spouse identification, parental status, place of birth, date join...",4,4,s1q31a;s1q31b;s1q31c;s1q31d,official_public_metadata_file_candidate,not_raw_value_verified
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,2,F97,NGA_HouseholdGeovars_Y3,Household level geospatial data,2,2,LAT_DD_MOD;LON_DD_MOD,official_public_metadata_file_candidate,not_raw_value_verified
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,3,F104,sectc1_harvestw3,"Community data on respondent characteristics - collected through Post Harvest Community Questionnaire, Section C1 (Respondent Characteristics)",2,2,ea;lga,official_public_metadata_file_candidate,not_raw_value_verified
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,4,F109,sectc2_harvestw3,"Data on community infrastructure and transportation - collected through Post Harvest Community Questionnaire, Section C2 (Community Infrastructure and Transportation)",2,2,ea;lga,official_public_metadata_file_candidate,not_raw_value_verified
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,5,F113,cons_agg_wave3_visit1,Consumption aggregate data (visit 1),1,1,ea,official_public_metadata_file_candidate,not_raw_value_verified
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,climate_geography,6,F114,cons_agg_wave3_visit2,Consumption aggregate data (visit 2),1,1,ea,official_public_metadata_file_candidate,not_raw_value_verified
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,consumption_or_income,1,F113,cons_agg_wave3_visit1,Consumption aggregate data (visit 1),5,5,totcons;nfdfoth;fdfishpr;fdothpr;fdrestby,official_public_metadata_file_candidate,not_raw_value_verified
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,consumption_or_income,2,F114,cons_agg_wave3_visit2,Consumption aggregate data (visit 2),5,5,totcons;nfdfoth;fdfishpr;fdothpr;fdrestby,official_public_metadata_file_candidate,not_raw_value_verified
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,consumption_or_income,3,F12,sect8a_plantingw3,"Data on non-food expenditure within the household (in the past 7 days) - collected through Post Planting Household Questionnaire, Section 8 (Non-food Expenditure), questions 1 and 2",2,2,ea;hhid,official_public_metadata_file_candidate,not_raw_value_verified
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,health_need_and_access,1,F43,sect4a_harvestw3,"Household member/ individual level health data - collected through Post-Harvest Household Questionnaire, Section 4 (Health)",11,8,s4aq15;s4aq16;s4aq17;s4aq1;s4aq6a;s4aq6a_os;s4aq6b;s4aq6b_os;s4aq3;s4aq3b;s4aq3b_os,official_public_metadata_file_candidate,not_raw_value_verified
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,health_need_and_access,2,F3,sect3_plantingw3,"Individual level data on labor market participation during the last seven days, wage work, and domestic activities within the home (all individuals 5 years and above) - collected through ...",1,0,s3q9b,official_public_metadata_file_candidate,not_raw_value_verified
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,1,F19,sect11a_plantingw3,"Plot level data on all plots owned and/or managed by the Household - collected through Post Planting Agriculture Questionnaire, Section 11A (Plot Roster), questions 1 and 2",1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,2,F2,sect1_plantingw3,"Individual level data on relationship to the household, gender, year of birth, age, marital status, spouse identification, parental status, and place of birth - collected through Post Pla...",1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,3,F20,sect11a1_plantingw3,"Plot level data on all plots owned and/or managed by the Household - collected through Post Planting Agriculture Questionnaire, Section 11A (Plot Roster), questions 4 to 6",1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,4,F30,sect12_plantingw3,"Roster of places or businesses where the household sells and purchases agricultural produce and/or supplies - collected through Post Planting Agriculture Questionnaire, Section 12 (Networ...",1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,household_person_keys,5,F40,sect1_harvestw3,"Individual level data on relationship to the household, gender, year of birth, age, marital status, polygamous marriages, spouse identification, parental status, place of birth, date join...",1,1,hhid,official_public_metadata_file_candidate,not_raw_value_verified
