download_priority_order,queue_role,country,wave,idno,review_source,requirement,actual_member_name,variable_name,variable_role,raw_variable_label,ddi_file_name,ddi_file_content,ddi_variable_label,ddi_interval_type,ddi_format_type,ddi_valid_count,ddi_invalid_count,ddi_range_min,ddi_range_max,ddi_category_count,ddi_categories_preview,raw_row_count,raw_nonmissing_count,raw_missing_count,raw_distinct_nonmissing_count,raw_numeric_min,raw_numeric_max,raw_top_values,raw_possible_missing_codes,raw_detected_recall_period,raw_detected_unit_or_scale,raw_possible_skip_pattern,documentation_recall_period,documentation_unit_or_scale,documentation_missing_code_evidence,documentation_skip_evidence,documentation_level_evidence,raw_vs_ddi_count_status,raw_vs_ddi_range_status,semantics_review_status,remaining_manual_review
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,oop_health_expenditure,sect4a_harvestw3.dta,s4aq35b,,DOES THIS DIFFICULTY REDUCE THE AMOUNT OF WORK [NAME] CAN DO AT SCHOOL?,,,,,,,,,,,,26176,416,25760,4,1,4,4=4. N.A. (NOT ATTENDING SCHOOL OR WORKING):252; 2=2. SOMETIMES:80; 3=3. NOT AT ALL:70; 1=1. ALL THE TIME:14,,,,conditional_missingness,,,,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,oop_health_expenditure,sect4a_harvestw3.dta,s4aq35c,,DOES THIS DIFFICULTY REDUCE THE AMOUNT OF WORK [NAME] CAN DO AT WORK?,,,,,,,,,,,,26176,469,25707,4,1,4,2=2. SOMETIMES:183; 4=4. N.A. (NOT ATTENDING SCHOOL OR WORKING):171; 3=3. NOT AT ALL:73; 1=1. ALL THE TIME:42,,,,conditional_missingness,,,,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,health_need_and_access,sect4a_harvestw3.dta,s4aq15,,"DURING LAST 12 MONTHS, WAS [NAME] ADMITTED TO A HOSPITAL/HEALTH FACILITY?",,,,,,,,,,,,26176,26176,0,2,1,2,2=2. NO:25563; 1=1. YES:613,,,month,,,month,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,health_need_and_access,sect4a_harvestw3.dta,s4aq16,,HOW MANY NIGHTS DID [NAME] STAY IN HOSPITAL/HEALTH FACILITY?,,,,,,,,,,,,26176,614,25562,31,0,180,2:114; 3:93; 7:73; 1:68; 4:54; 5:32; 0:32; 14:27; 10:26; 6:20,,,,conditional_missingness,,,,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,health_need_and_access,sect4a_harvestw3.dta,s4aq17,,HOW MUCH DID [NAME] PAY FOR STAYING IN A HOSPITAL/HEALTH FACILITY? (NAIRA),,,,,,,,,,,,26176,613,25563,132,0,832000,0:40; 10000:32; 3000:30; 2000:26; 5000:25; 20000:23; 15000:21; 4000:21; 6000:19; 12000:17,,,,conditional_missingness,,money_amount_local_currency_needs_malawi_kwacha_confirmation,,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,health_need_and_access,sect4a_harvestw3.dta,s4aq1,,DURING PAST 4 WEEKS HAS [NAME] CONSULTED A HEALTH PRACTIONER?,,,,,,,,,,,,26176,26176,0,2,1,2,2=2. NO:23733; 1=1. YES:2443,,past_4_weeks,,,past_4_weeks,,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,health_need_and_access,sect4a_harvestw3.dta,s4aq6a,,WHOM DID [NAME] CONSULT FOR THIS ILLNESS/INJURY?(1ST),,,,,,,,,,,,26176,3754,22422,13,1,13,8=8. CHEMIST:1208; 2=2. DOCTOR:1088; 4=4. NURSE:367; 5=5. MEDICAL ASST:281; 1=1. TRADITIONAL HEALER:201; 12=12. NO ONE:184; 11=11. PATENT MEDICINE VENDOR (PMV):182; 7=7. PHARMACIST:181; 6=6. MIDWIFE:29; 3=3. DENTIST:14,13=13. OTHER (SPECIFY),,,conditional_missingness,,,raw_possible_codes=13=13. OTHER (SPECIFY),raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,health_need_and_access,sect4a_harvestw3.dta,s4aq6a_os,,WHOM DID [NAME] CONSULT FOR THIS ILLNESS/INJURY?(1ST)(OTHER SPECIFY),,,,,,,,,,,,26176,26176,0,12,,,:26163; COMMUNITY H.O:2; mum:2; bone:1; COMMUNITY H.O.:1; LAB:1; COLLECTED HERBS IN THE BUSH:1; PRIMARY HEALTH CARE:1; AXILLARY DOC.:1; NEIGHBIOUR:1,,,,,,,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,health_need_and_access,sect4a_harvestw3.dta,s4aq6b,,WHOM DID [NAME] CONSULT FOR THIS ILLNESS/INJURY?(2ND),,,,,,,,,,,,26176,276,25900,11,1,13,8=8. CHEMIST:69; 4=4. NURSE:55; 1=1. TRADITIONAL HEALER:39; 2=2. DOCTOR:32; 5=5. MEDICAL ASST:25; 11=11. PATENT MEDICINE VENDOR (PMV):20; 7=7. PHARMACIST:17; 6=6. MIDWIFE:11; 10=10. SPIRITUALIST:6; 13=13. OTHER (SPECIFY):1,13=13. OTHER (SPECIFY),,,conditional_missingness,,,raw_possible_codes=13=13. OTHER (SPECIFY),raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,health_need_and_access,sect4a_harvestw3.dta,s4aq6b_os,,WHOM DID [NAME] CONSULT FOR THIS ILLNESS/INJURY?(2ND)(OTHER SPECIFY),,,,,,,,,,,,26176,26176,0,2,,,:26175; CHURCH:1,,,,,,,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,health_need_and_access,sect4a_harvestw3.dta,s4aq3,,DURING THE PAST 4 WEEKS HAS [NAME] SUFFERED FROM AN ILLNESS/INJURY?,,,,,,,,,,,,26176,26176,0,2,1,2,2=2. NO:22419; 1=1. YES:3757,,past_4_weeks,,,past_4_weeks,,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,health_need_and_access,sect4a_harvestw3.dta,s4aq3b,,WHAT TYPE OF ILLNESS/INJURY DID [NAME] SUFFER FROM?,,,,,,,,,,,,26176,3757,22419,12,1,12,1=1. MALARIA:2392; 12=12. OTHER (SPECIFY):402; 10=10. COMMON COLD:260; 4=4. TYPHOID:237; 11=11. INJURY:191; 6=6. DIARRHEA:93; 3=3. YELLOW FEVER:70; 8=8. CHICKEN POX:38; 9=9. PNEUMONIA:24; 2=2. TB:23,12=12. OTHER (SPECIFY),,,conditional_missingness,,,raw_possible_codes=12=12. OTHER (SPECIFY),raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,health_need_and_access,sect4a_harvestw3.dta,s4aq3b_os,,WHAT TYPE OF ILLNESS/INJURY DID [NAME] SUFFER FROM?(OTHER SPECIFY),,,,,,,,,,,,26176,26176,0,235,1,1,:25775; COUGH:21; EYE PROBLEM:14; STROKE:14; ULCER:10; headache:9; PAINS:8; BODY PAIN:8; MEASLES:7; STOMACH PAIN:7,,,,,,,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,household_person_keys,sect7a_plantingw3.dta,hhid,,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,41318,41318,0,4591,10001,370040,370040:9; 10001:9; 10002:9; 10003:9; 10004:9; 10005:9; 10006:9; 10008:9; 10009:9; 10010:9,,,,,,,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,household_person_keys,sect7b_plantingw3.dta,hhid,,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,532555,532555,0,4591,10001,370040,370040:116; 10001:116; 10002:116; 10003:116; 10004:116; 10005:116; 10006:116; 10008:116; 10009:116; 10010:116,,,,,,,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,consumption_or_income,sect8a_plantingw3.dta,ea,,EA CODE,,,,,,,,,,,,18363,18363,0,400,0,7586,0=0. Moved:1184; 634:148; 1354:120; 284:116; 100:116; 18:116; 156:104; 516:104; 526:104; 296:96,96; 998,,,,,,raw_possible_codes=96; 998,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,consumption_or_income,sect8a_plantingw3.dta,hhid,,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,18363,18363,0,4591,10001,370040,370040:4; 10001:4; 10002:4; 10003:4; 10004:4; 10005:4; 10006:4; 10008:4; 10009:4; 10010:4,,,,,,,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,household_person_keys,secta10_harvestw3.dta,hhid,,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,5178,5178,0,2450,10009,370040,290167:14; 290066:13; 290118:8; 290120:8; 150049:8; 150046:8; 50003:7; 20108:7; 170054:7; 290134:7,,,,,,,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,household_person_keys,secta_harvestw3.dta,hhid,,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,4592,4592,0,4592,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,,,,,,,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,survey_timing,secta_harvestw3.dta,saq14ah,,START TIME OF FIRST INTERVIEW - HOUR,,,,,,,,,,,,4592,4589,3,19,1,20,10:819; 9:670; 12:503; 8:495; 11:493; 13:486; 14:418; 15:290; 16:179; 7:117,,,,conditional_missingness,,,,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,survey_timing,secta_harvestw3.dta,saq14am,,START TIME OF FIRST INTERVIEW - MINUTES,,,,,,,,,,,,4592,4589,3,60,0,59,0:491; 30:449; 10:321; 20:320; 15:310; 5:187; 40:184; 45:133; 50:132; 25:120,,,,conditional_missingness,,,,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,survey_timing,secta_harvestw3.dta,saq14bh,,END TIME OF FIRST INTERVIEW - HOUR,,,,,,,,,,,,4592,4588,4,20,2,23,13:752; 14:618; 12:604; 15:523; 16:511; 17:466; 18:374; 11:342; 10:167; 19:136,,,,conditional_missingness,,,,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,survey_timing,secta_harvestw3.dta,saq14bm,,END TIME OF FIRST INTERVIEW - MINUTE,,,,,,,,,,,,4592,4588,4,60,0,59,0:441; 30:354; 20:306; 10:255; 45:199; 40:197; 15:190; 50:187; 5:157; 25:112,,,,conditional_missingness,,,,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,survey_timing,secta_harvestw3.dta,saq17ah,,START TIME OF SECOND INTERVIEW - HOUR,,,,,,,,,,,,4592,1196,3396,14,6,20,10:193; 9:175; 8:145; 14:139; 13:130; 12:114; 15:88; 11:80; 16:57; 7:53,,,,conditional_missingness,,,,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,survey_timing,secta_harvestw3.dta,saq17am,,START TIME OF SECOND INTERVIEW - MINUTE,,,,,,,,,,,,4592,1196,3396,58,0,59,30:126; 10:125; 0:115; 20:107; 15:82; 40:60; 5:57; 25:43; 45:40; 50:34,,,,conditional_missingness,,,,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,survey_timing,secta_harvestw3.dta,saq17bh,,END TIME OF SECOND INTERVIEW - HOUR,,,,,,,,,,,,4592,1196,3396,13,8,20,12:164; 13:149; 14:142; 16:128; 11:122; 17:121; 15:110; 18:99; 10:75; 9:41,,,,conditional_missingness,,,,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,survey_timing,secta_harvestw3.dta,saq17bm,,END TIME OF SECOND INTERVIEW - MINUTE,,,,,,,,,,,,4592,1196,3396,60,0,59,0:120; 30:110; 20:96; 10:89; 45:61; 50:53; 15:52; 5:46; 25:40; 40:40,,,,conditional_missingness,,,,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,survey_timing,secta_harvestw3.dta,saq20ah,,START TIME OF THIRD INTERVIEW - HOUR,,,,,,,,,,,,4592,72,4520,12,6,17,10:20; 13:10; 12:8; 14:8; 11:5; 9:5; 15:5; 8:5; 16:2; 6:2,,,,conditional_missingness,,,,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,survey_timing,secta_harvestw3.dta,saq20am,,START TIME OF THIRD INTERVIEW - MINUTE,,,,,,,,,,,,4592,72,4520,27,0,55,15:10; 10:9; 0:9; 30:5; 20:4; 25:3; 40:3; 2:3; 45:3; 50:2,,,,conditional_missingness,,,,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,core_selected_lsms_isa_aligned,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,raw_value_profile,survey_timing,secta_harvestw3.dta,saq20bh,,END TIME OF THIRD INTERVIEW - HOUR,,,,,,,,,,,,4592,72,4520,11,7,20,12:13; 13:12; 14:11; 16:10; 15:9; 10:5; 17:4; 18:3; 11:2; 7:2,,,,conditional_missingness,,,,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
