download_priority_order,queue_role,country,wave,idno,member_name,member_key,variable_name,variable_label,readstat_type,original_type,has_value_labels
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_a_filt.dta,ag_mod_a_filt.dta,ag_s00,Did you or anyone in your household own any livestock in the last 12 months?,int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_a_filt.dta,ag_mod_a_filt.dta,hhid,Assigned Unique Serial Number for IHS3 Baseline Household,int16,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_a_filt.dta,ag_mod_a_filt.dta,case_id,IHS3 Baseline case_id as in IHS3 Public Data,string,%12s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_a_filt.dta,ag_mod_a_filt.dta,ea_id,Unique EA Identifier,string,%8s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_a_filt.dta,ag_mod_a_filt.dta,qx_type,"Sample Group (Panel A, Panel B, Cross-Sectional)",string,%7s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_a_filt.dta,ag_mod_a_filt.dta,ag_c0a,"ENUM:Refer to HH Questionnaire Mod X, what was the last completed rainy season?",int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_a_filt.dta,ag_mod_a_filt.dta,ag_c01,"During the [LAST COMPLETED RAINY SEASON - USE THE ANSWER ABOVE], did you OR any",int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_a_filt.dta,ag_mod_a_filt.dta,ag_j0a,"ENUM:Refer to HH Questionnaire Mod X, what was the last completed dimba season?",int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_a_filt.dta,ag_mod_a_filt.dta,ag_j01,"During the [LAST COMPLETED DRY (DIMBA) SEASON - USE THE ANSWER ABOVE], did you O",int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_a_filt.dta,ag_mod_a_filt.dta,ag_j02,Any plots that your HH owned/cultivated during the last completed dimba season?,int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_a_filt.dta,ag_mod_a_filt.dta,ag_s00,Did you or anyone in your household own any livestock in the last 12 months?,int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_a_filt.dta,ag_mod_a_filt.dta,_merge,,int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,case_id,Unique HH Identifier,string,%12s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,visit,Panel Visit,int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ea_id,Unique EA Identifier,string,%8s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b0a,Did you or anyone in your HH plant any crops during the 2008/2009 rainy season?,int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b0c,Crop Code,int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b0c_os,Crop Code (Other Specify),string,%10s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b01a,What was the area planted in the 2008/2009 rainy season? (AMOUNT),float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b01b,What was the area planted in the 2008/2009 rainy season? (UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b02,Was area harvested < area planted/were there any losses of[CROP]before harvest?,int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b03a,Why was the area harvested less than the area planted? (1st),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b03a_os,Why was the area harvested less than the area planted? (1st) (Other Specify),string,%48s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b03b,Why was the area harvested less than the area planted? (2nd),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b03b_os,Why was the area harvested less than the area planted?(2nd)(Other Specify),string,%24s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b04a,How much [CROP] did you harvest during the 2008/2009 rainy season? [QUANTITY],float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b04b,How much [CROP] did you harvest during the 2008/2009 rainy season? [UNIT],int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b04b_os,How much [CROP] did you harvest during the 2008/2009 rainy season?[UNIT](O/S),string,%7s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b04c,How much [CROP] did you harvest during the 2008/2009 rainy season?[S/U],int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b05a,What were the months when the harvest started and ended? (START MONTH),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b05b,What were the months when the harvest started and ended? (END MONTH),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b06,Did you sell any of the harvested [CROP]?,int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b07a,How much of the harvested [CROP] was sold in total? (QUANTITY),float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b07b,How much of the harvested [CROP] was sold in total? (UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b07b_os,How much of the harvested [CROP] was sold in total? (UNIT) (Other Specify),string,%5s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b07c,How much of the harvested [CROP] was sold in total? (S/U),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b08,What was the total value of [CROP] sales?,int32,%12.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b09a,Who in your household kept/decided what to do with the earnings? (ID CODE #1),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b09b,Who in your household kept/decided what to do with the earnings? (ID CODE #2),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b10,Total cost of transportation associated with all[CROP]sales during [RS],int32,%12.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b11a,"Amt of harvested[CROP]given out as gifts/reimbursements for land,labor?(QUANT)",float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b11b,"Amt of harvested[CROP]given out as gifts/reimbursements for land,labor?(UNIT)",int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b11b_os,Amt of harvested[CROP]given out as gifts/reimbursements...?(UNIT)(O/S),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b11c,"Amt of harvested[CROP]...given out as gifts/reimbursements for land,labor?(S/U)",int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b12a,...given out as reimbursements for inputs borrowed or acquired on credit?(QUANT),float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b12b,...given out as reimbursements for inputs borrowed or acquired on credit?(UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b12b_os,...given out as reimbursements for inputs borrowed or acquired on credit?(UNIT)(,int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b12c,...given out as reimbursements for inputs borrowed or acquired on credit?(S/U),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b13a,...used for animal feed?(QUANT),int16,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b13b,...used for animal feed?(UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b13b_os,...used for animal feed?(UNIT)(O/S),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b13c,...used for animal feed?(S/U),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b14a,...used as input for[CROP]by-products that HH sold for cash/in-kind G/S?(QUANT),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b14b,...used as input for[CROP]by-products that HH sold for cash/in-kind G/S?(UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b14b_os,...used as input for[CROP]by-products that HH sold for...?(UNIT)(O/S),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b14c,...used as input for[CROP]by-products that HH sold for cash/in-kind G/S?(S/U),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b15a,...saved for seed?(QUANT),float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b15b,...saved for seed?(UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b15b_os,...saved for seed?(UNIT)(O/S),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b15c,...saved for seed?(S/U),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b16a,"...lost to rotting,insects,rodents,theft,etc in post-harvest period?(QUANT)",float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b16b,"...lost to rotting,insects,rodents,theft,etc in post-harvest period?(UNIT)",int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b16b_os,"...lost to rotting,insects,rodents,theft,etc in post-harvest period?(UNIT)(O/S)",string,%12s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b16c,"...lost to rotting,insects,rodents,theft,etc in post-harvest period?(S/U)",int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b16d,"...lost to rotting,insects,rodents,theft,etc in post-harvest period?(%)",int16,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b17a,What was the reason for loss?(1st),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b17a_os,What was the reason for loss?(1st)(O/S),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b17b,What was the reason for loss?(2nd),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b17b_os,What was the reason for loss?(2nd)(O/S),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b18,Do you have any of the harvested [CROP] in storage now?,int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b19,What is your main method of storage for this crop?,int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b19_os,What is your main method of storage for this crop?(Other Specify),string,%11s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b20a,How much of the harvested[CROP]is being stored by your HH?(QUANT),float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b20b,How much of the harvested[CROP]is being stored by your HH?(UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b20b_os,How much of the harvested[CROP]is being stored by your HH?(UNIT)(O/S),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b20c,How much of the harvested[CROP]is being stored by your HH?(S/U),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b21a,Did you do anything to protect the stored [CROP]?(1st),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b21a_os,Did you do anything to protect the stored [CROP]?(1st)(Other Specify),string,%24s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b21b,Did you do anything to protect the stored [CROP]?(2nd),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b21b_os,Did you do anything to protect the stored [CROP]?(2nd)(O/S),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b22a,"When you store[CROP],what is usually the main purpose of storing it?(1st)",int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b22a_os,"When you store[CROP],what is usually the main purpose of storing it?(1st)(O/S)",string,%38s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b22b,"When you store[CROP],what is usually the main purpose of storing it?(2nd)",int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b22b_os,"When you store[CROP],what is usually the main purpose of storing it?(2nd)(O/S)",string,%21s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b23,"ENUM:Is[CROP]a maize variety,i.e. local,composite/OPV,hybrid,hybrid recycled?",int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b24a,How much[CROP]did you buy between the end of harvest period & Sept 2009?(QUANT),float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b24b,How much[CROP]did you buy between the end of harvest period & Sept 2009?(UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b24b_os,How much[CROP]did you buy between the end of harvest period...?(UNIT)(O/S),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b24c,How much[CROP]did you buy between the end of harvest period & Sept 2009?(S/U),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b25a,How much[CROP]did you buy in the period of Oct 2009 - Jan 2010?(QUANT),float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b25b,How much[CROP]did you buy in the period of Oct 2009 - Jan 2010?(UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b25b_os,How much[CROP]did you buy in the period of Oct 2009 - Jan 2010?(UNIT)(O/S),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b25c,How much[CROP]did you buy in the period of Oct 2009 - Jan 2010?(S/U),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b26,Did you complete harvest for the 2009/2010 rainy season?,int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b27a,How much[CROP]bought since end of Jan '10 to harvest of 09/10 season?(QUANT),float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b27b,How much[CROP]bought since end of Jan '10 to harvest of 09/10 season?(UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b27b_os,How much[CROP]bought since end of Jan '10 to harvest of 09/10 season?(UNIT)(O/S),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b27c,How much[CROP]bought since end of Jan '10 to harvest of 09/10 season?(S/U),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b28a,How much[CROP]did you buy since the end of Jan 2010?(QUANT),float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b28b,How much[CROP]did you buy since the end of Jan 2010?(UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b28b_os,How much[CROP]did you buy since the end of Jan 2010?(UNIT)(O/S),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b28c,How much[CROP]did you buy since the end of Jan 2010?(S/U),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b29a,How much[CROP]are you planning to buy from now until the 09/10 harvest?(QUANT),float,%9.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b29b,How much[CROP]are you planning to buy from now until the 09/10 harvest?(UNIT),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b29b_os,How much[CROP]are you planning to buy from now until the...?(UNIT)(O/S),int8,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ag_b29c,How much[CROP]are you planning to buy from now until the 09/10 harvest?(S/U),int8,%8.0g,1
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,hhid,Assigned Unique Serial Number for IHS3 Baseline Household,int16,%8.0g,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,case_id,IHS3 Baseline case_id as in IHS3 Public Data,string,%12s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,ea_id,Unique EA Identifier,string,%8s,0
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,ag_mod_b.dta,ag_mod_b.dta,qx_type,"Sample Group (Panel A, Panel B, Cross-Sectional)",string,%7s,0
