threshold_sequence_rank,country,wave,idno,catalog_id,file_id,file_name,file_description,case_quantity,variable_quantity,priority_core_target,current_receipt_status,source_saved_path,post_download_review_action
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F12,sect6b3_hh_w4.dta,"Food consumed away from home, last 7 days - Total number of days and total number of meals shared with people (grouped by age)",7376,15,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F13,sect6b4_hh_w4.dta,"Food consumed away from home, last 7 days - Type and value of meals consumed away from home om the last 7 days.",54160,15,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F14,sect7a_hh_w4.dta,Nonfood expenditure - Household monthly expenditures on nonfood items.,88010,15,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F17,sect8_hh_w4.dta,"Food security - Food Insecurity Experience Scale (FIES) for the last 7 days and food shortage experience for the last 12 months, and in which months food shortage experience happened.",6770,46,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F18,sect9_hh_w4.dta,"Shocks - Shocks during the last 12 months and their impact on income, assets, food production, shock and purchase. Strategies the household used to cope with the three worst shocks faced.",135400,25,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F19,sect10a_hh_w4.dta,"Housing - Dwelling ownership and property tax, characteristics of the dwelling and utilities, including WASH indicators, water and energy source, cooking facilities, sewerage and solid waste management.",6770,68,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F20,sect10b_hh_w4.dta,Land parcel roster - Individual disaggregated land roster,12832,24,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F21,sect10c_hh_w4.dta,Land and dwelling assets - Individual disaggregated land ownership and right,29363,213,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F22,sect10d1_hh_w4.dta,Livestock roster - Individual disaggregated livestock roster: Household ownership of different livestock by type and number.,87984,15,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F23,sect10d2_hh_w4.dta,Livestock assets - Individual disaggregated livestock ownership and rights: Reported personal and economic ownership and user rights of all livestock owned by the household (exclusively or jointly).,26705,31,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F24,sect11_hh_w4.dta,Assets - Ownership and number of listed assets,236950,27,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F25,sect11b1_hh_w4.dta,Mobile phones - Individual disaggregated mobile phone ownership roster,14865,16,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F26,sect11b2_hh_w4.dta,Mobile phones - Individual-level and Mobile Phone disaggregated Ownership Right and operation,7704,26,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F27,sect12a_hh_w4.dta,Nonfarm enterprises - Ownership,6770,20,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F28,sect12b1_hh_w4.dta,"Nonfarm enterprises - Characteristics of enterprises owned by the household: sector, employment, revenue, expenses and tax and fees related to the business.",1735,65,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F29,sect12b2_hh_w4.dta,Nonfarm enterprises - Business operation and start-up challenges.,5106,16,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F31,sect14_hh_w4.dta,Assistance - Assistance provided to the household by governmental and nongovernmental agencies.,20310,30,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F32,sect15a_hh_w4.dta,"Credit (questions 11 to 18) - Loans or credit received by the household: source, repayment, collateral and challenges in accessing credit.",6770,26,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F33,sect15b_hh_w4.dta,"Credit (questions 2 to 10) - Loans or credit received by the household: source, repayment, collateral and challenges in accessing credit.",832,29,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F34,sect_cover_ls_w4.dta,Holder educational level and holding type,2939,29,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F35,sect8_1_ls_w4.dta,Ownership - Characteristics of livestock owned and their purpose.,42784,25,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F36,sect8_2_ls_w4.dta,"Change in stock - Total number of livestock by type; stock changes over the year due to birth, purchase, gifts given or received, sale, loss, slaughter, etc.",42784,36,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F37,sect8_3_ls_w4.dta,"Livestock Breeding, Health, Shelter, Water, and Feed - Livestock breeding methods and costs; livestock shelter type and feed type and sources; livestock treatments and treatment expenses.",16044,68,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F38,sect8_4_ls_w4.dta,"Milk and Egg Production, Animal Power, and Dung - Quantity of milk and egg production; production, disposition and income from milk and egg production, income for other animal byproducts; Livestock use for transport, crop cultivation and harvesting; disposition of livestock dung.",42784,42,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F39,sect_cover_ph_w4.dta,"Holder location identification; household size, agriculture holding type: farming, livestock, or both, field staff identification.",2436,29,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F40,sect1_ph_w4.dta,"Household Roster - Age, and gender of each household member and holding type: farming, livestock, or both.",11834,21,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F41,sect9_ph_w4.dta,"Crop Harvest by Field - Harvest information for all crops: crop use, area harvested, amount harvested, and any damage to crops.",16205,41,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F42,sect10_ph_w4.dta,"Harvest Labor - Hired and household member labor used in harvesting each crop on each field, excluding permanent tree, and root crops.",16229,55,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F43,sect11_ph_w4.dta,Crop Disposition/ Sales - Information on crop disposition or sale.,9307,75,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F44,sect_cover_pp_w4.dta,"Holder location identification; name of household head, name of holder, household size, type of agriculture holding type: farming, livestock, or both; field staff identification.",2939,29,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F45,sect1_pp_w4.dta,"Household Roster - Age, and gender of each household member, and holding type: farming, livestock, or both",14087,21,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F46,sect2_pp_w4.dta,Parcel Roster - Information on all parcels owned or managed by the holder.,8174,51,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F47,sect3_pp_w4.dta,"Field Roster - Information on all fields (sub-parcels) owned and managed, including holder self-reported area, GPS and compass measured area, labor inputs, and other details about each field.",19339,135,1,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F48,sect4_pp_w4.dta,Crop Roster - Crop planting and management information for each crop on each field.,16913,57,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F49,sect5_pp_w4.dta,Seeds Roster - Seed related information for each crop planted on each field.,9085,39,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
2,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F50,sect7_pp_w4.dta,"Miscellaneous - Information on holder including use of chemical fertilizer use, and access and use of credit, extension, and other advisory services.",2939,68,0,blocked_no_original_package,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,Confirm this file or its archive member is present after the complete official package is placed locally.
