download_priority_order,queue_role,country,wave,idno,catalog_id,file_id,file_name,file_description,case_quantity,variable_quantity,source_saved_path,priority_core_target,current_receipt_status,post_download_review_action
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F6,sect5a_hh_w4.dta,"Banking and financial inclusion - Saving, financial literacy, insurance, and financial practices.",29503,84,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F7,sect5b1_hh_w4.dta,Financial assets - Individual disaggregated financial asset module: Ownership of financial asset accounts (exclusively and jointly).,74550,17,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F8,sect5b2_hh_w4.dta,Financial assets - Individual disaggregated financial asset module: Value of financial assets owned privately or jointly.,6433,37,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F9,sect6a_hh_w4.dta,"Food consumption, last 7 days - Household food consumption (quantity and value) in the last 7 days and source of foods consumed by the household from a subset list of food items.",494210,28,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F10,sect6b1_hh_w4.dta,"Food aggregate, last 7 days - Summary on consumption of food in the last 7 days. Dietary diversification.",108320,15,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F11,sect6b2_hh_w4.dta,"Meals shared with non-household members, last 7 days - Meal sharing with non-household members (number of persons and meals shared).",6770,13,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F12,sect6b3_hh_w4.dta,"Food consumed away from home, last 7 days - Total number of days and total number of meals shared with people (grouped by age)",7376,15,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F13,sect6b4_hh_w4.dta,"Food consumed away from home, last 7 days - Type and value of meals consumed away from home om the last 7 days.",54160,15,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F14,sect7a_hh_w4.dta,Nonfood expenditure - Household monthly expenditures on nonfood items.,88010,15,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F74,sect7b_hh_w4.dta,Nonfood expenditure - Household 12 months expenditures on nonfood items.,88010,15,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F17,sect8_hh_w4.dta,"Food security - Food Insecurity Experience Scale (FIES) for the last 7 days and food shortage experience for the last 12 months, and in which months food shortage experience happened.",6770,46,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F18,sect9_hh_w4.dta,"Shocks - Shocks during the last 12 months and their impact on income, assets, food production, shock and purchase. Strategies the household used to cope with the three worst shocks faced.",135400,25,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F19,sect10a_hh_w4.dta,"Housing - Dwelling ownership and property tax, characteristics of the dwelling and utilities, including WASH indicators, water and energy source, cooking facilities, sewerage and solid waste management.",6770,68,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F20,sect10b_hh_w4.dta,Land parcel roster - Individual disaggregated land roster,12832,24,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F21,sect10c_hh_w4.dta,Land and dwelling assets - Individual disaggregated land ownership and right,29363,213,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F22,sect10d1_hh_w4.dta,Livestock roster - Individual disaggregated livestock roster: Household ownership of different livestock by type and number.,87984,15,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F23,sect10d2_hh_w4.dta,Livestock assets - Individual disaggregated livestock ownership and rights: Reported personal and economic ownership and user rights of all livestock owned by the household (exclusively or jointly).,26705,31,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F24,sect11_hh_w4.dta,Assets - Ownership and number of listed assets,236950,27,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F25,sect11b1_hh_w4.dta,Mobile phones - Individual disaggregated mobile phone ownership roster,14865,16,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F26,sect11b2_hh_w4.dta,Mobile phones - Individual-level and Mobile Phone disaggregated Ownership Right and operation,7704,26,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F27,sect12a_hh_w4.dta,Nonfarm enterprises - Ownership,6770,20,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F28,sect12b1_hh_w4.dta,"Nonfarm enterprises - Characteristics of enterprises owned by the household: sector, employment, revenue, expenses and tax and fees related to the business.",1735,65,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F29,sect12b2_hh_w4.dta,Nonfarm enterprises - Business operation and start-up challenges.,5106,16,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F65,sect13_hh_w4_v2.dta,"Other income sources - Other sources of household income in the last 12 months, and any taxes related to the income.",94780,21,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F31,sect14_hh_w4.dta,Assistance - Assistance provided to the household by governmental and nongovernmental agencies.,20310,30,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F32,sect15a_hh_w4.dta,"Credit (questions 11 to 18) - Loans or credit received by the household: source, repayment, collateral and challenges in accessing credit.",6770,26,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F33,sect15b_hh_w4.dta,"Credit (questions 2 to 10) - Loans or credit received by the household: source, repayment, collateral and challenges in accessing credit.",832,29,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F34,sect_cover_ls_w4.dta,Holder educational level and holding type,2939,29,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F35,sect8_1_ls_w4.dta,Ownership - Characteristics of livestock owned and their purpose.,42784,25,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F36,sect8_2_ls_w4.dta,"Change in stock - Total number of livestock by type; stock changes over the year due to birth, purchase, gifts given or received, sale, loss, slaughter, etc.",42784,36,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F37,sect8_3_ls_w4.dta,"Livestock Breeding, Health, Shelter, Water, and Feed - Livestock breeding methods and costs; livestock shelter type and feed type and sources; livestock treatments and treatment expenses.",16044,68,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F38,sect8_4_ls_w4.dta,"Milk and Egg Production, Animal Power, and Dung - Quantity of milk and egg production; production, disposition and income from milk and egg production, income for other animal byproducts; Livestock use for transport, crop cultivation and harvesting; disposition of livestock dung.",42784,42,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F39,sect_cover_ph_w4.dta,"Holder location identification; household size, agriculture holding type: farming, livestock, or both, field staff identification.",2436,29,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F40,sect1_ph_w4.dta,"Household Roster - Age, and gender of each household member and holding type: farming, livestock, or both.",11834,21,temp/source_snapshots/priority_lsms_isa_public_documentation/2_ETH_2018_ESS_v04_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
