download_priority_order,queue_role,country,wave,idno,file_id,expected_file_name,expected_file_key,file_description,priority_core_target,official_file_match_status,matched_local_locations,matched_source_types
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F50,sect7_pp_w4.dta,sect7_pp_w4.dta,"Miscellaneous - Information on holder including use of chemical fertilizer use, and access and use of credit, extension, and other advisory services.",0,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F51,sect9a_pp_w4.dta,sect9a_pp_w4.dta,"Crop Cut - Crop cut information for selected fields including fresh and dry weight (from a 4mX4m crop cut), excluding permanent, tree, and root crops.",0,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F52,sect01a_com_w4.dta,sect01a_com_w4.dta,Community identification,0,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F53,sect01b_com_w4.dta,sect01b_com_w4.dta,Community characteristics,0,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F54,sect02_com_w4.dta,sect02_com_w4.dta,Roster of Informants - Respondent characteristics,0,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F55,sect03_com_w4.dta,sect03_com_w4.dta,"Community Basic Information - Mobility, population, religion, marriage types, common land use",0,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F56,sect04_com_w4.dta,sect04_com_w4.dta,"Access to Basic Services - Transportation, markets, proximity to the nearest town and major urban centers, electrification, bank and microfinance institutions, piped water",1,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F57,sect05_com_w4.dta,sect05_com_w4.dta,"Economic Activities - Main sources of employment, migration to and from the locality for work, cooperatives and microenterprises",0,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F58,sect06_com_w4.dta,sect06_com_w4.dta,"Agriculture - Agricultural activities, including major crops, main planting and harvesting seasons, rain seasons, input use, agricultural extension, and irrigation",0,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F59,sect07_com_w4.dta,sect07_com_w4.dta,Changes - Important events in the community in the last five years,0,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F60,sect08_com_w4.dta,sect08_com_w4.dta,"Community Needs and Actions - Initiation, participation and mobilization of resources for community projects including roads, school, health facility, water, natural resource management, public transport, agriculture, law enforcement, etc.",0,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F61,sect09_com_w4.dta,sect09_com_w4.dta,Productive Safety nets Program - Participation in the productive safety nets program; management and performance of the program in the community.,0,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F73,sect10a_com_w4.dta,sect10a_com_w4.dta,Market Prices - Market prices in the first closest market center.,1,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F66,sect10b_com_w4.dta,sect10b_com_w4.dta,Market Prices,0,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F63,cons_agg_w4.dta,cons_agg_w4.dta,,1,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F67,ETH_HouseholdGeovariables_Y4.dta,eth_householdgeovariables_y4.dta,Household geo-variables,1,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F68,ETH_PlotGeovariables_Y4.dta,eth_plotgeovariables_y4.dta,Plot geo-variables,0,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F69,Crop_CF_Wave4.dta,crop_cf_wave4.dta,Crop unit of measurement conversion factor data,0,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F70,ET_local_area_unit_conversion.dta,et_local_area_unit_conversion.dta,Local area unit conversion factor data,0,missing_expected_official_file,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,F71,Food_CF_Wave4.dta,food_cf_wave4.dta,Food item unit of measurement conversion factor data,0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F1,sec_a.NSDstat,sec_a.nsdstat,"Household characteristics, income and expenditure questionnaire, Module A-1: household identification",1,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F2,sec_aa.NSDstat,sec_aa.nsdstat,"Household characteristics, income and expenditure questionnaire, Module AA: Subjective assessment of well-being",1,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F3,sec_ab.NSDstat,sec_ab.nsdstat,"Household characteristics, income and expenditure questionnaire, Module AB: Recent shocks to household welfare",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F4,sec_ac.NSDstat,sec_ac.nsdstat,"Household characteristics, income and expenditure questionnaire, Module AC: Deaths in household",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F5,sec_ad.NSDstat,sec_ad.nsdstat,"Household characteristics, income and expenditure questionnaire, Module AD: Child anthropometry",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F6,sec_b.NSDstat,sec_b.nsdstat,"Household characteristics, income and expenditure questionnaire, Module B: household roster",1,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F7,sec_c.NSDstat,sec_c.nsdstat,"Household characteristics, income and expenditure questionnaire, Module C: Education",1,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F8,sec_d.NSDstat,sec_d.nsdstat,"Household characteristics, income and expenditure questionnaire, Module D: Health",1,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F9,sec_e.NSDstat,sec_e.nsdstat,"Household characteristics, income and expenditure questionnaire, Module E: Time use & labour",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F10,sec_f.NSDstat,sec_f.nsdstat,"Household characteristics, income and expenditure questionnaire, Module F: Security & safety",1,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F11,sec_g.NSDstat,sec_g.nsdstat,"Household characteristics, income and expenditure questionnaire, Module G: Housing",1,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F12,sec_h.NSDstat,sec_h.nsdstat,"Household characteristics, income and expenditure questionnaire, Module H: Consumption of selected food over past three days",1,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F13,sec_i.NSDstat,sec_i.nsdstat,"Household characteristics, income and expenditure questionnaire, Module I: Consumption of food over past one week",1,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F14,sec_j1.NSDstat,sec_j1.nsdstat,"Household characteristics, income and expenditure questionnaire, Module J: Non-food expenditures - past one week & one month",1,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F15,sec_j2.NSDstat,sec_j2.nsdstat,"Household characteristics, income and expenditure questionnaire, Module J: Non-food expenditures - past one week & one month",1,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F16,sec_k.NSDstat,sec_k.nsdstat,"Household characteristics, income and expenditure questionnaire, Module K: Non-food expenditures - Past three months",1,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F17,sec_l.NSDstat,sec_l.nsdstat,"Household characteristics, income and expenditure questionnaire, Module L: Non-food expenditures - Past twelve months",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F18,sec_m1.NSDstat,sec_m1.nsdstat,"Household characteristics, income and expenditure questionnaire, Module M: Durable goods",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F19,sec_m2.NSDstat,sec_m2.nsdstat,"Household characteristics, income and expenditure questionnaire, Module M: Durable goods",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F20,sec_n.NSDstat,sec_n.nsdstat,"Household characteristics, income and expenditure questionnaire, Module N: Agriculture - general",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F21,sec_o.NSDstat,sec_o.nsdstat,"Household characteristics, income and expenditure questionnaire, Module O: Agriculture - rainfed cultivation",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F22,sec_p.NSDstat,sec_p.nsdstat,"Household characteristics, income and expenditure questionnaire, Module P: Agriculture - Rainfed crop sales",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F23,sec_q1.NSDstat,sec_q1.nsdstat,"Household characteristics, income and expenditure questionnaire, Module Q: Agriculture - Tobacco",1,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F24,sec_q2.NSDstat,sec_q2.nsdstat,"Household characteristics, income and expenditure questionnaire, Module Q: Agriculture - Tobacco",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F25,sec_r.NSDstat,sec_r.nsdstat,"Household characteristics, income and expenditure questionnaire, Module R: Agriculture - Dry-season (Dimba ) cultivation",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F26,sec_s.NSDstat,sec_s.nsdstat,"Household characteristics, income and expenditure questionnaire, Module S: Agriculture - Dry-season (Dimba ) crop sales",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F27,sec_t.NSDstat,sec_t.nsdstat,"Household characteristics, income and expenditure questionnaire, Module T: Agriculture - Tree crop production & sales",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F28,sec_u.NSDstat,sec_u.nsdstat,"Household characteristics, income and expenditure questionnaire, Module U: Agriculture - Livestock & livestock sales",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F29,sec_v.NSDstat,sec_v.nsdstat,"Household characteristics, income and expenditure questionnaire, Module V: Household enterprises",1,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F30,sec_w.NSDstat,sec_w.nsdstat,"Household characteristics, income and expenditure questionnaire, Module W: Other income",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F31,sec_x.NSDstat,sec_x.nsdstat,"Household characteristics, income and expenditure questionnaire, Module X: Gifts received and given by household",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F32,sec_y.NSDstat,sec_y.nsdstat,"Household characteristics, income and expenditure questionnaire, Module Y: Social safety nets",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F33,sec_z1.NSDstat,sec_z1.nsdstat,"Household characteristics, income and expenditure questionnaire, Module Z: Credit",1,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F34,sec_z2.NSDstat,sec_z2.nsdstat,"Household characteristics, income and expenditure questionnaire, Module Z: Credit",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F35,Filters.NSDstat,filters.nsdstat,,0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F36,ihs2_ag.NSDstat,ihs2_ag.nsdstat,,0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F37,ihs2_anthro.NSDstat,ihs2_anthro.nsdstat,"Household characteristics, income and expenditure questionnaire, Module AD: Child anthropometry",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F38,ihs2_ea_data.NSDstat,ihs2_ea_data.nsdstat,,0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F39,ihs2_exp.NSDstat,ihs2_exp.nsdstat,,0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F40,ihs2_household.NSDstat,ihs2_household.nsdstat,,1,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F41,ihs2_individ.NSDstat,ihs2_individ.nsdstat,"Household characteristics, income and expenditure questionnaire, Module B: household roster",1,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F42,ihs2_pov.NSDstat,ihs2_pov.nsdstat,,0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F43,mod_a.NSDstat,mod_a.nsdstat,"Community characteristics questionnaire, Module CA-1: Community identification",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F44,mod_b.NSDstat,mod_b.nsdstat,"Community characteristics questionnaire, Module CB: Roster of informants",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F45,mod_c.NSDstat,mod_c.nsdstat,"Community characteristics questionnaire, Module CC: Basic physical and demographic characteristics of the community",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F46,mod_d.NSDstat,mod_d.nsdstat,"Community characteristics questionnaire, Module CD: Access to basic services",1,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F47,mod_e.NSDstat,mod_e.nsdstat,"Community characteristics questionnaire, Module CE: Economic activities",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F48,mod_f.NSDstat,mod_f.nsdstat,"Community characteristics questionnaire, Module CF: Agriculture",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F49,mod_g.NSDstat,mod_g.nsdstat,"Community characteristics questionnaire, Module CG: Changes",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F50,mod_g50better.NSDstat,mod_g50better.nsdstat,"Community characteristics questionnaire, Module CG: Changes",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F51,mod_g50worse.NSDstat,mod_g50worse.nsdstat,"Community characteristics questionnaire, Module CG: Changes",0,missing_expected_official_file,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,F52,mod_h.NSDstat,mod_h.nsdstat,"Community characteristics questionnaire, Module CH: Prices",0,missing_expected_official_file,,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,F18,NGA_HouseholdGeovars_Y2,nga_householdgeovars_y2,,1,missing_expected_official_file,,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,F19,NGA_PlotGeovariables_Y2,nga_plotgeovariables_y2,,0,missing_expected_official_file,,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,F20,sect1_plantingw2,sect1_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 1 (Household Roster). The data also contains geographic area identification variables.",1,missing_expected_official_file,,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,F21,sect2_plantingw2,sect2_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 2 (Education). The data also contains geographic area identification variables.",0,missing_expected_official_file,,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,F22,sect3a_plantingw2,sect3a_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 3A (Labor - 7 days). The data also contains geographic area identification variables.",0,missing_expected_official_file,,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,F23,sect3b_plantingw2,sect3b_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 3B (Labor - 12 months). The data also contains geographic area identification variables.",0,missing_expected_official_file,,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,F24,sect3c_plantingw2,sect3c_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 3C (Labor - 6 months). The data also contains geographic area identification variables.",0,missing_expected_official_file,,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,F25,sect3d_plantingw2,sect3d_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 3D (Labor Activity Table). The data also contains geographic area identification variables.",0,missing_expected_official_file,,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,F26,sect3e_plantingw2,sect3e_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 3E (Labor Activity Summary). The data also contains geographic area identification variables.",0,missing_expected_official_file,,
4,core_selected_lsms_isa_aligned,Nigeria,2012-2013,NGA_2012_GHSP-W2_v02_M,F27,sect4a_plantingw2,sect4a_plantingw2,"Data collected using Post Planting Household Questionnaire, Section 4A (Credit and Savings). The data also contains geographic area identification variables.",0,missing_expected_official_file,,
