acquisition_batch_rank,batch_role,country,wave,idno,catalog_id,fid,metadata_file_name,metadata_file_description,cases,variable_count,unit_guess,module_guess,source_url,priority_core_target,current_receipt_status,download_review_action
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F5,sect4_hh_w4.dta,"Labor and time use - Time use, labor market participation in the last 7 days and the last 12 months, unpaid apprenticeship, temporary absence, job search, casual or temporary work participation, participation in food for work/ public works programs, and contribution of free labor to community activities.",29503,82,household,geography,https://microdata.worldbank.org/catalog/3823/data-dictionary/F5?file_name=sect4_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F6,sect5a_hh_w4.dta,"Banking and financial inclusion - Saving, financial literacy, insurance, and financial practices.",29503,84,household,other,https://microdata.worldbank.org/catalog/3823/data-dictionary/F6?file_name=sect5a_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F7,sect5b1_hh_w4.dta,Financial assets - Individual disaggregated financial asset module: Ownership of financial asset accounts (exclusively and jointly).,74550,17,household,demographics/roster,https://microdata.worldbank.org/catalog/3823/data-dictionary/F7?file_name=sect5b1_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F8,sect5b2_hh_w4.dta,Financial assets - Individual disaggregated financial asset module: Value of financial assets owned privately or jointly.,6433,37,household,demographics/roster,https://microdata.worldbank.org/catalog/3823/data-dictionary/F8?file_name=sect5b2_hh_w4.dta,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F9,sect6a_hh_w4.dta,"Food consumption, last 7 days - Household food consumption (quantity and value) in the last 7 days and source of foods consumed by the household from a subset list of food items.",494210,28,household,consumption/welfare,https://microdata.worldbank.org/catalog/3823/data-dictionary/F9?file_name=sect6a_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F10,sect6b1_hh_w4.dta,"Food aggregate, last 7 days - Summary on consumption of food in the last 7 days. Dietary diversification.",108320,15,household,consumption/welfare,https://microdata.worldbank.org/catalog/3823/data-dictionary/F10?file_name=sect6b1_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F11,sect6b2_hh_w4.dta,"Meals shared with non-household members, last 7 days - Meal sharing with non-household members (number of persons and meals shared).",6770,13,household,geography,https://microdata.worldbank.org/catalog/3823/data-dictionary/F11?file_name=sect6b2_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F12,sect6b3_hh_w4.dta,"Food consumed away from home, last 7 days - Total number of days and total number of meals shared with people (grouped by age)",7376,15,household,geography,https://microdata.worldbank.org/catalog/3823/data-dictionary/F12?file_name=sect6b3_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F13,sect6b4_hh_w4.dta,"Food consumed away from home, last 7 days - Type and value of meals consumed away from home om the last 7 days.",54160,15,household,geography,https://microdata.worldbank.org/catalog/3823/data-dictionary/F13?file_name=sect6b4_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F14,sect7a_hh_w4.dta,Nonfood expenditure - Household monthly expenditures on nonfood items.,88010,15,household,consumption/welfare,https://microdata.worldbank.org/catalog/3823/data-dictionary/F14?file_name=sect7a_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F17,sect8_hh_w4.dta,"Food security - Food Insecurity Experience Scale (FIES) for the last 7 days and food shortage experience for the last 12 months, and in which months food shortage experience happened.",6770,46,household,other,https://microdata.worldbank.org/catalog/3823/data-dictionary/F17?file_name=sect8_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F18,sect9_hh_w4.dta,"Shocks - Shocks during the last 12 months and their impact on income, assets, food production, shock and purchase. Strategies the household used to cope with the three worst shocks faced.",135400,25,household,shocks,https://microdata.worldbank.org/catalog/3823/data-dictionary/F18?file_name=sect9_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F19,sect10a_hh_w4.dta,"Housing - Dwelling ownership and property tax, characteristics of the dwelling and utilities, including WASH indicators, water and energy source, cooking facilities, sewerage and solid waste management.",6770,68,household,other,https://microdata.worldbank.org/catalog/3823/data-dictionary/F19?file_name=sect10a_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F20,sect10b_hh_w4.dta,Land parcel roster - Individual disaggregated land roster,12832,24,household,demographics/roster,https://microdata.worldbank.org/catalog/3823/data-dictionary/F20?file_name=sect10b_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F21,sect10c_hh_w4.dta,Land and dwelling assets - Individual disaggregated land ownership and right,29363,213,household,demographics/roster,https://microdata.worldbank.org/catalog/3823/data-dictionary/F21?file_name=sect10c_hh_w4.dta,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F22,sect10d1_hh_w4.dta,Livestock roster - Individual disaggregated livestock roster: Household ownership of different livestock by type and number.,87984,15,household,demographics/roster,https://microdata.worldbank.org/catalog/3823/data-dictionary/F22?file_name=sect10d1_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F23,sect10d2_hh_w4.dta,Livestock assets - Individual disaggregated livestock ownership and rights: Reported personal and economic ownership and user rights of all livestock owned by the household (exclusively or jointly).,26705,31,household,demographics/roster,https://microdata.worldbank.org/catalog/3823/data-dictionary/F23?file_name=sect10d2_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F24,sect11_hh_w4.dta,Assets - Ownership and number of listed assets,236950,27,household,other,https://microdata.worldbank.org/catalog/3823/data-dictionary/F24?file_name=sect11_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F25,sect11b1_hh_w4.dta,Mobile phones - Individual disaggregated mobile phone ownership roster,14865,16,household,demographics/roster,https://microdata.worldbank.org/catalog/3823/data-dictionary/F25?file_name=sect11b1_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F26,sect11b2_hh_w4.dta,Mobile phones - Individual-level and Mobile Phone disaggregated Ownership Right and operation,7704,26,household,demographics/roster,https://microdata.worldbank.org/catalog/3823/data-dictionary/F26?file_name=sect11b2_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F27,sect12a_hh_w4.dta,Nonfarm enterprises - Ownership,6770,20,household,other,https://microdata.worldbank.org/catalog/3823/data-dictionary/F27?file_name=sect12a_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F28,sect12b1_hh_w4.dta,"Nonfarm enterprises - Characteristics of enterprises owned by the household: sector, employment, revenue, expenses and tax and fees related to the business.",1735,65,household,other,https://microdata.worldbank.org/catalog/3823/data-dictionary/F28?file_name=sect12b1_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F29,sect12b2_hh_w4.dta,Nonfarm enterprises - Business operation and start-up challenges.,5106,16,household,other,https://microdata.worldbank.org/catalog/3823/data-dictionary/F29?file_name=sect12b2_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F31,sect14_hh_w4.dta,Assistance - Assistance provided to the household by governmental and nongovernmental agencies.,20310,30,household,other,https://microdata.worldbank.org/catalog/3823/data-dictionary/F31?file_name=sect14_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F32,sect15a_hh_w4.dta,"Credit (questions 11 to 18) - Loans or credit received by the household: source, repayment, collateral and challenges in accessing credit.",6770,26,household,other,https://microdata.worldbank.org/catalog/3823/data-dictionary/F32?file_name=sect15a_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F33,sect15b_hh_w4.dta,"Credit (questions 2 to 10) - Loans or credit received by the household: source, repayment, collateral and challenges in accessing credit.",832,29,household,other,https://microdata.worldbank.org/catalog/3823/data-dictionary/F33?file_name=sect15b_hh_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F34,sect_cover_ls_w4.dta,Holder educational level and holding type,2939,29,unknown,other,https://microdata.worldbank.org/catalog/3823/data-dictionary/F34?file_name=sect_cover_ls_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F35,sect8_1_ls_w4.dta,Ownership - Characteristics of livestock owned and their purpose.,42784,25,agriculture/plot,other,https://microdata.worldbank.org/catalog/3823/data-dictionary/F35?file_name=sect8_1_ls_w4.dta,0,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,F36,sect8_2_ls_w4.dta,"Change in stock - Total number of livestock by type; stock changes over the year due to birth, purchase, gifts given or received, sale, loss, slaughter, etc.",42784,36,community/geography,geography,https://microdata.worldbank.org/catalog/3823/data-dictionary/F36?file_name=sect8_2_ls_w4.dta,1,not_received_no_original_raw_package,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
