download_priority_order,queue_role,country,wave,idno,survey_name,requirement,requirement_role,file_rank,file_name,file_description,candidate_variable_rows,strong_candidate_variable_rows,top_variable_names,required_checks,raw_package_status,archive_preflight_status,current_file_verification_status,fill_file_present_direct_or_archive,fill_file_readable,fill_schema_extracted,fill_required_variables_found,fill_documentation_crosschecked,fill_accept_file_for_requirement,review_notes
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,Socioeconomic Survey 2018-2019,survey_timing,climate_timing_gate,2,sect_cover_pp_w4.dta,"Holder location identification; name of household head, name of holder, household size, type of agriculture holding type: farming, livestock, or both; field staff identification.",2,2,InterviewDate;saq19__Timestamp,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,Socioeconomic Survey 2018-2019,survey_timing,climate_timing_gate,3,sect_cover_ls_w4.dta,Holder educational level and holding type,2,1,InterviewDate;saq19__Timestamp,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,Socioeconomic Survey 2018-2019,survey_timing,climate_timing_gate,4,sect12b1_hh_w4.dta,"Nonfarm enterprises - Characteristics of enterprises owned by the household: sector, employment, revenue, expenses and tax and fees related to the business.",2,2,s12bq08a;s12bq08b,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,Socioeconomic Survey 2018-2019,survey_timing,climate_timing_gate,5,ETH_HouseholdGeovariables_Y4.dta,Household geo-variables,2,1,wetQ_avgstart;h2018_wetQstart,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,Socioeconomic Survey 2018-2019,survey_timing,climate_timing_gate,6,sect_cover_hh_w4.dta,"Household identification; location; household size, and field staff identification",1,1,InterviewStart,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,Socioeconomic Survey 2018-2019,survey_timing,climate_timing_gate,7,sect15b_hh_w4.dta,"Credit (questions 2 to 10) - Loans or credit received by the household: source, repayment, collateral and challenges in accessing credit.",1,0,s15q06b,confirm interview date/month/year or fieldwork window; visit/season module; valid ranges; missing dates; usable lag-window anchor,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,Socioeconomic Survey 2018-2019,weights_and_design,survey_design_gate,1,sect_cover_hh_w4.dta,"Household identification; location; household size, and field staff identification",1,1,ea_id,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,Socioeconomic Survey 2018-2019,weights_and_design,survey_design_gate,2,sect_cover_ph_w4.dta,"Holder location identification; household size, agriculture holding type: farming, livestock, or both, field staff identification.",1,1,ea_id,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,Socioeconomic Survey 2018-2019,weights_and_design,survey_design_gate,3,sect_cover_pp_w4.dta,"Holder location identification; name of household head, name of holder, household size, type of agriculture holding type: farming, livestock, or both; field staff identification.",1,1,ea_id,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,Socioeconomic Survey 2018-2019,weights_and_design,survey_design_gate,4,sect6b2_hh_w4.dta,"Meals shared with non-household members, last 7 days - Meal sharing with non-household members (number of persons and meals shared).",1,1,ea_id,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,Socioeconomic Survey 2018-2019,weights_and_design,survey_design_gate,5,sect7a_hh_w4.dta,Nonfood expenditure - Household monthly expenditures on nonfood items.,1,1,ea_id,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,Socioeconomic Survey 2018-2019,weights_and_design,survey_design_gate,6,sect9_hh_w4.dta,"Shocks - Shocks during the last 12 months and their impact on income, assets, food production, shock and purchase. Strategies the household used to cope with the three worst shocks faced.",1,1,ea_id,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,Socioeconomic Survey 2018-2019,weights_and_design,survey_design_gate,7,sect1_hh_w4.dta,"Roster - List of individuals living in the household and basic demographics; for members younger than 18, parental education and occupation.",1,1,ea_id,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
2,core_selected_lsms_isa_aligned,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,Socioeconomic Survey 2018-2019,weights_and_design,survey_design_gate,8,sect10d1_hh_w4.dta,Livestock roster - Individual disaggregated livestock roster: Household ownership of different livestock by type and number.,1,1,ea_id,confirm household/person weights; PSU/cluster; strata; sample domains; positive/nonmissing weight distribution; documentation source,blocked_no_original_package,blocked_no_original_archive_or_direct_files,blocked_no_original_package,,,,,,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Second Integrated Household Survey 2004-2005,climate_geography,climate_geography_gate,1,sec_a.NSDstat,"Household characteristics, income and expenditure questionnaire, Module A-1: household identification",1,1,type,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_missing_documentation,blocked_no_documentation_candidate,ready_for_manual_raw_value_review_value_profile_available,,,,,,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Second Integrated Household Survey 2004-2005,climate_geography,climate_geography_gate,2,sec_f.NSDstat,"Household characteristics, income and expenditure questionnaire, Module F: Security & safety",1,1,type,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_missing_documentation,blocked_no_documentation_candidate,ready_for_manual_raw_value_review_value_profile_available,,,,,,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Second Integrated Household Survey 2004-2005,climate_geography,climate_geography_gate,3,sec_g.NSDstat,"Household characteristics, income and expenditure questionnaire, Module G: Housing",1,1,type,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_missing_documentation,blocked_no_documentation_candidate,ready_for_manual_raw_value_review_value_profile_available,,,,,,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Second Integrated Household Survey 2004-2005,climate_geography,climate_geography_gate,4,sec_h.NSDstat,"Household characteristics, income and expenditure questionnaire, Module H: Consumption of selected food over past three days",1,1,type,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_missing_documentation,blocked_no_documentation_candidate,ready_for_manual_raw_value_review_value_profile_available,,,,,,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Second Integrated Household Survey 2004-2005,climate_geography,climate_geography_gate,5,sec_i.NSDstat,"Household characteristics, income and expenditure questionnaire, Module I: Consumption of food over past one week",1,1,type,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_missing_documentation,blocked_no_documentation_candidate,ready_for_manual_raw_value_review_value_profile_available,,,,,,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Second Integrated Household Survey 2004-2005,climate_geography,climate_geography_gate,6,sec_j1.NSDstat,"Household characteristics, income and expenditure questionnaire, Module J: Non-food expenditures - past one week & one month",1,1,type,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_missing_documentation,blocked_no_documentation_candidate,ready_for_manual_raw_value_review_value_profile_available,,,,,,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Second Integrated Household Survey 2004-2005,climate_geography,climate_geography_gate,7,sec_j2.NSDstat,"Household characteristics, income and expenditure questionnaire, Module J: Non-food expenditures - past one week & one month",1,1,type,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_missing_documentation,blocked_no_documentation_candidate,ready_for_manual_raw_value_review_value_profile_available,,,,,,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Second Integrated Household Survey 2004-2005,climate_geography,climate_geography_gate,8,sec_k.NSDstat,"Household characteristics, income and expenditure questionnaire, Module K: Non-food expenditures - Past three months",1,1,type,confirm GPS/cluster/EA/admin variables; coordinate quality; displacement/suppression; admin codes; rural/urban; boundary crosswalk path,blocked_missing_documentation,blocked_no_documentation_candidate,ready_for_manual_raw_value_review_value_profile_available,,,,,,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Second Integrated Household Survey 2004-2005,consumption_or_income,financial_denominator_gate,1,sec_j1.NSDstat,"Household characteristics, income and expenditure questionnaire, Module J: Non-food expenditures - past one week & one month",10,10,add;case_id;dist;ea;hhid;hhsize;hhwght;j01a;j02a;j03a,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_missing_documentation,blocked_no_documentation_candidate,ready_for_manual_raw_value_review_value_profile_available,,,,,,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Second Integrated Household Survey 2004-2005,consumption_or_income,financial_denominator_gate,2,sec_i.NSDstat,"Household characteristics, income and expenditure questionnaire, Module I: Consumption of food over past one week",1,1,i03both,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_missing_documentation,blocked_no_documentation_candidate,ready_for_manual_raw_value_review_value_profile_available,,,,,,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Second Integrated Household Survey 2004-2005,consumption_or_income,financial_denominator_gate,3,sec_aa.NSDstat,"Household characteristics, income and expenditure questionnaire, Module AA: Subjective assessment of well-being",1,1,aa01,confirm total consumption or income aggregate; currency; period; household level; zero/missing semantics; survey-team aggregate preference,blocked_missing_documentation,blocked_no_documentation_candidate,ready_for_manual_raw_value_review_value_profile_available,,,,,,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Second Integrated Household Survey 2004-2005,health_need_and_access,access_outcome_gate,1,sec_d.NSDstat,"Household characteristics, income and expenditure questionnaire, Module D: Health",7,6,d05a;d05aoth;d05b;d05both;d27a;d27b;d04,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_missing_documentation,blocked_no_documentation_candidate,ready_for_manual_raw_value_review_value_profile_available,,,,,,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Second Integrated Household Survey 2004-2005,health_need_and_access,access_outcome_gate,2,mod_d.NSDstat,"Community characteristics questionnaire, Module CD: Access to basic services",5,2,cd51b;cd_51a;cd47;cd57a;cd_50,confirm illness/need denominator; care sought; care not sought; cost/distance/supply barriers; skip pattern; person vs household level,blocked_missing_documentation,blocked_no_documentation_candidate,ready_for_manual_raw_value_review_value_profile_available,,,,,,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Second Integrated Household Survey 2004-2005,household_person_keys,merge_key_gate,1,sec_b.NSDstat,"Household characteristics, income and expenditure questionnaire, Module B: household roster",1,1,hhid,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_missing_documentation,blocked_no_documentation_candidate,ready_for_manual_raw_value_review_value_profile_available,,,,,,,
3,core_replacement_primary,Malawi,2004-2005,MWI_2004_IHS-II_v01_M,Second Integrated Household Survey 2004-2005,household_person_keys,merge_key_gate,2,sec_a.NSDstat,"Household characteristics, income and expenditure questionnaire, Module A-1: household identification",1,1,hhid,confirm household/person IDs; module key cardinality; duplicate keys; household-person join path; panel/wave IDs where relevant,blocked_missing_documentation,blocked_no_documentation_candidate,ready_for_manual_raw_value_review_value_profile_available,,,,,,,
