acquisition_batch_rank,batch_role,country,wave,idno,catalog_id,metadata_file_name,metadata_file_description,cases,variable_count,unit_guess,module_guess,priority_core_target,current_receipt_status,expected_local_name_patterns,download_review_action
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect6a_hh_w4.dta,"Food consumption, last 7 days - Household food consumption (quantity and value) in the last 7 days and source of foods consumed by the household from a subset list of food items.",494210,28,household,consumption/welfare,0,not_received_no_original_raw_package,sect6a_hh_w4.dta;sect6a_hh_w4.*;*sect6a_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect6b1_hh_w4.dta,"Food aggregate, last 7 days - Summary on consumption of food in the last 7 days. Dietary diversification.",108320,15,household,consumption/welfare,0,not_received_no_original_raw_package,sect6b1_hh_w4.dta;sect6b1_hh_w4.*;*sect6b1_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect6b2_hh_w4.dta,"Meals shared with non-household members, last 7 days - Meal sharing with non-household members (number of persons and meals shared).",6770,13,household,geography,0,not_received_no_original_raw_package,sect6b2_hh_w4.dta;sect6b2_hh_w4.*;*sect6b2_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect6b3_hh_w4.dta,"Food consumed away from home, last 7 days - Total number of days and total number of meals shared with people (grouped by age)",7376,15,household,geography,0,not_received_no_original_raw_package,sect6b3_hh_w4.dta;sect6b3_hh_w4.*;*sect6b3_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect6b4_hh_w4.dta,"Food consumed away from home, last 7 days - Type and value of meals consumed away from home om the last 7 days.",54160,15,household,geography,0,not_received_no_original_raw_package,sect6b4_hh_w4.dta;sect6b4_hh_w4.*;*sect6b4_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect7a_hh_w4.dta,Nonfood expenditure - Household monthly expenditures on nonfood items.,88010,15,household,consumption/welfare,0,not_received_no_original_raw_package,sect7a_hh_w4.dta;sect7a_hh_w4.*;*sect7a_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect8_hh_w4.dta,"Food security - Food Insecurity Experience Scale (FIES) for the last 7 days and food shortage experience for the last 12 months, and in which months food shortage experience happened.",6770,46,household,other,0,not_received_no_original_raw_package,sect8_hh_w4.dta;sect8_hh_w4.*;*sect8_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect9_hh_w4.dta,"Shocks - Shocks during the last 12 months and their impact on income, assets, food production, shock and purchase. Strategies the household used to cope with the three worst shocks faced.",135400,25,household,shocks,0,not_received_no_original_raw_package,sect9_hh_w4.dta;sect9_hh_w4.*;*sect9_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect10a_hh_w4.dta,"Housing - Dwelling ownership and property tax, characteristics of the dwelling and utilities, including WASH indicators, water and energy source, cooking facilities, sewerage and solid waste management.",6770,68,household,other,0,not_received_no_original_raw_package,sect10a_hh_w4.dta;sect10a_hh_w4.*;*sect10a_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect10b_hh_w4.dta,Land parcel roster - Individual disaggregated land roster,12832,24,household,demographics/roster,0,not_received_no_original_raw_package,sect10b_hh_w4.dta;sect10b_hh_w4.*;*sect10b_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect10c_hh_w4.dta,Land and dwelling assets - Individual disaggregated land ownership and right,29363,213,household,demographics/roster,1,not_received_no_original_raw_package,sect10c_hh_w4.dta;sect10c_hh_w4.*;*sect10c_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect10d1_hh_w4.dta,Livestock roster - Individual disaggregated livestock roster: Household ownership of different livestock by type and number.,87984,15,household,demographics/roster,0,not_received_no_original_raw_package,sect10d1_hh_w4.dta;sect10d1_hh_w4.*;*sect10d1_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect10d2_hh_w4.dta,Livestock assets - Individual disaggregated livestock ownership and rights: Reported personal and economic ownership and user rights of all livestock owned by the household (exclusively or jointly).,26705,31,household,demographics/roster,0,not_received_no_original_raw_package,sect10d2_hh_w4.dta;sect10d2_hh_w4.*;*sect10d2_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect11_hh_w4.dta,Assets - Ownership and number of listed assets,236950,27,household,other,0,not_received_no_original_raw_package,sect11_hh_w4.dta;sect11_hh_w4.*;*sect11_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect11b1_hh_w4.dta,Mobile phones - Individual disaggregated mobile phone ownership roster,14865,16,household,demographics/roster,0,not_received_no_original_raw_package,sect11b1_hh_w4.dta;sect11b1_hh_w4.*;*sect11b1_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect11b2_hh_w4.dta,Mobile phones - Individual-level and Mobile Phone disaggregated Ownership Right and operation,7704,26,household,demographics/roster,0,not_received_no_original_raw_package,sect11b2_hh_w4.dta;sect11b2_hh_w4.*;*sect11b2_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect12a_hh_w4.dta,Nonfarm enterprises - Ownership,6770,20,household,other,0,not_received_no_original_raw_package,sect12a_hh_w4.dta;sect12a_hh_w4.*;*sect12a_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect12b1_hh_w4.dta,"Nonfarm enterprises - Characteristics of enterprises owned by the household: sector, employment, revenue, expenses and tax and fees related to the business.",1735,65,household,other,0,not_received_no_original_raw_package,sect12b1_hh_w4.dta;sect12b1_hh_w4.*;*sect12b1_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect12b2_hh_w4.dta,Nonfarm enterprises - Business operation and start-up challenges.,5106,16,household,other,0,not_received_no_original_raw_package,sect12b2_hh_w4.dta;sect12b2_hh_w4.*;*sect12b2_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect14_hh_w4.dta,Assistance - Assistance provided to the household by governmental and nongovernmental agencies.,20310,30,household,other,0,not_received_no_original_raw_package,sect14_hh_w4.dta;sect14_hh_w4.*;*sect14_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect15a_hh_w4.dta,"Credit (questions 11 to 18) - Loans or credit received by the household: source, repayment, collateral and challenges in accessing credit.",6770,26,household,other,0,not_received_no_original_raw_package,sect15a_hh_w4.dta;sect15a_hh_w4.*;*sect15a_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect15b_hh_w4.dta,"Credit (questions 2 to 10) - Loans or credit received by the household: source, repayment, collateral and challenges in accessing credit.",832,29,household,other,0,not_received_no_original_raw_package,sect15b_hh_w4.dta;sect15b_hh_w4.*;*sect15b_hh_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect_cover_ls_w4.dta,Holder educational level and holding type,2939,29,unknown,other,0,not_received_no_original_raw_package,sect_cover_ls_w4.dta;sect_cover_ls_w4.*;*sect_cover_ls_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect8_1_ls_w4.dta,Ownership - Characteristics of livestock owned and their purpose.,42784,25,agriculture/plot,other,0,not_received_no_original_raw_package,sect8_1_ls_w4.dta;sect8_1_ls_w4.*;*sect8_1_ls_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect8_2_ls_w4.dta,"Change in stock - Total number of livestock by type; stock changes over the year due to birth, purchase, gifts given or received, sale, loss, slaughter, etc.",42784,36,community/geography,geography,1,not_received_no_original_raw_package,sect8_2_ls_w4.dta;sect8_2_ls_w4.*;*sect8_2_ls_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect8_3_ls_w4.dta,"Livestock Breeding, Health, Shelter, Water, and Feed - Livestock breeding methods and costs; livestock shelter type and feed type and sources; livestock treatments and treatment expenses.",16044,68,community/geography,health,1,not_received_no_original_raw_package,sect8_3_ls_w4.dta;sect8_3_ls_w4.*;*sect8_3_ls_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect8_4_ls_w4.dta,"Milk and Egg Production, Animal Power, and Dung - Quantity of milk and egg production; production, disposition and income from milk and egg production, income for other animal byproducts; Livestock use for transport, crop cultivation and harvesting; disposition of livestock dung.",42784,42,agriculture/plot,agriculture,1,not_received_no_original_raw_package,sect8_4_ls_w4.dta;sect8_4_ls_w4.*;*sect8_4_ls_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect_cover_ph_w4.dta,"Holder location identification; household size, agriculture holding type: farming, livestock, or both, field staff identification.",2436,29,household,agriculture,0,not_received_no_original_raw_package,sect_cover_ph_w4.dta;sect_cover_ph_w4.*;*sect_cover_ph_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect1_ph_w4.dta,"Household Roster - Age, and gender of each household member and holding type: farming, livestock, or both.",11834,21,household,geography,0,not_received_no_original_raw_package,sect1_ph_w4.dta;sect1_ph_w4.*;*sect1_ph_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect9_ph_w4.dta,"Crop Harvest by Field - Harvest information for all crops: crop use, area harvested, amount harvested, and any damage to crops.",16205,41,community/geography,geography,1,not_received_no_original_raw_package,sect9_ph_w4.dta;sect9_ph_w4.*;*sect9_ph_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect10_ph_w4.dta,"Harvest Labor - Hired and household member labor used in harvesting each crop on each field, excluding permanent tree, and root crops.",16229,55,household,geography,0,not_received_no_original_raw_package,sect10_ph_w4.dta;sect10_ph_w4.*;*sect10_ph_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect11_ph_w4.dta,Crop Disposition/ Sales - Information on crop disposition or sale.,9307,75,agriculture/plot,agriculture,1,not_received_no_original_raw_package,sect11_ph_w4.dta;sect11_ph_w4.*;*sect11_ph_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect_cover_pp_w4.dta,"Holder location identification; name of household head, name of holder, household size, type of agriculture holding type: farming, livestock, or both; field staff identification.",2939,29,household,geography,0,not_received_no_original_raw_package,sect_cover_pp_w4.dta;sect_cover_pp_w4.*;*sect_cover_pp_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect1_pp_w4.dta,"Household Roster - Age, and gender of each household member, and holding type: farming, livestock, or both",14087,21,household,geography,0,not_received_no_original_raw_package,sect1_pp_w4.dta;sect1_pp_w4.*;*sect1_pp_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
2,priority_10_wave_batch,Ethiopia,2018-2019,ETH_2018_ESS_v04_M,3823,sect2_pp_w4.dta,Parcel Roster - Information on all parcels owned or managed by the holder.,8174,51,person,demographics/roster,0,not_received_no_original_raw_package,sect2_pp_w4.dta;sect2_pp_w4.*;*sect2_pp_w4*,"After credentialed download, verify this metadata file has a corresponding raw file or documented reason for absence."
