acquisition_batch_rank,batch_role,country,wave,idno,item_type,item_id,source_gate_status,manual_fields_required,manual_fields_passed,missing_or_failed_fields,manual_decision_status,review_notes
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,oop_health_expenditure:sect8_3_ls_w5.dta:ls_s8_3q12_1,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,oop_health_expenditure:sect8_3_ls_w5.dta:ls_s8_3q12_2,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,oop_health_expenditure:sect8_3_ls_w5.dta:ls_s8_3q14,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,oop_health_expenditure:sect8_3_ls_w5.dta:ls_s8_3q17_1,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,oop_health_expenditure:sect8_3_ls_w5.dta:ls_s8_3q17_10,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,oop_health_expenditure:sect8_3_ls_w5.dta:ls_s8_3q17_11,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,oop_health_expenditure:sect8_3_ls_w5.dta:ls_s8_3q17_2,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,oop_health_expenditure:sect8_3_ls_w5.dta:ls_s8_3q17_3,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,oop_health_expenditure:sect8_3_ls_w5.dta:ls_s8_3q17_4,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,oop_health_expenditure:sect8_3_ls_w5.dta:ls_s8_3q17_5,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,psu_cluster:cons_agg_w5.dta;sect01a_com_w5.dta;sect01b_com_w5.dta;sect02_com_w5.dta;sect03_com_w5.dta;sect04_com_w5.dta;sect05_com_w5.dta;sect06_com_w5.dta;sect07_com_w5.dta;sect08_com_w5.dta;sect09_com_w5.dta;sect10_ph_w5.dta;sect10a_com_w5.dta;sect10a_hh_w5.dta;sect10b_com_w5.dta;sect11_com_w5.dta;sect11_hh_w5.dta;sect11_ph_w5.dta;sect12_com_w5.dta;sect12a_hh_w5.dta:ea_id,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,psu_cluster:eth_householdgeovariables_y5.dta;eth_plotgeovariables_y5.dta:pct_urban_cluster,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,psu_cluster:sect01a_com_w5.dta;sect01b_com_w5.dta;sect02_com_w5.dta;sect03_com_w5.dta;sect04_com_w5.dta;sect05_com_w5.dta;sect06_com_w5.dta;sect07_com_w5.dta;sect08_com_w5.dta;sect09_com_w5.dta;sect10_ph_w5.dta;sect10a_com_w5.dta;sect10a_hh_w5.dta;sect11_com_w5.dta;sect11_hh_w5.dta;sect11_ph_w5.dta;sect12_com_w5.dta;sect12a_hh_w5.dta;sect12b1_hh_w5.dta;sect12b2_hh_w5.dta:saq07,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,psu_cluster:sect7_pp_w5.dta:s7q37,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,shocks_or_livelihood:eth_householdgeovariables_y5.dta;eth_plotgeovariables_y5.dta:anntot_avg,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,shocks_or_livelihood:eth_householdgeovariables_y5.dta;eth_plotgeovariables_y5.dta:h2021_tot,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,shocks_or_livelihood:eth_householdgeovariables_y5.dta;eth_plotgeovariables_y5.dta:h2021_wetQ,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,shocks_or_livelihood:eth_householdgeovariables_y5.dta;eth_plotgeovariables_y5.dta:wetQ_avg,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,shocks_or_livelihood:sect06_com_w5.dta:cs6q17c,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,shocks_or_livelihood:sect06_com_w5.dta:cs6q18c,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,shocks_or_livelihood:sect12e_hh_w5.dta:s12eq01,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,shocks_or_livelihood:sect12e_hh_w5.dta:s12eq04,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,shocks_or_livelihood:sect15a_hh_w5.dta:s15q01,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,shocks_or_livelihood:sect15a_hh_w5.dta:s15q11,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,shocks_or_livelihood:sect15a_hh_w5.dta:s15q13,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,shocks_or_livelihood:sect15a_hh_w5.dta:s15q14,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,shocks_or_livelihood:sect15a_hh_w5.dta:s15q15_1,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,shocks_or_livelihood:sect15a_hh_w5.dta:s15q15_2,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,shocks_or_livelihood:sect15a_hh_w5.dta:s15q16,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,shocks_or_livelihood:sect15a_hh_w5.dta:s15q17,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,strata:sect8_3_ls_w5.dta:ls_s8_3q01,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,strata:sect8_3_ls_w5.dta:ls_s8_3q02,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,strata:sect9_hh_w5.dta:s9q04_1,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,strata:sect9_hh_w5.dta:s9q04_2,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,strata:sect9_hh_w5.dta:s9q04_3,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,survey_timing:sect_cover_ls_w5.dta;sect_cover_ph_w5.dta;sect_cover_pp_w5.dta:InterviewDate,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,survey_weight:cons_agg_w5.dta;sect10_ph_w5.dta;sect10a_hh_w5.dta;sect11_hh_w5.dta;sect11_ph_w5.dta;sect12a_hh_w5.dta;sect12b1_hh_w5.dta;sect12b2_hh_w5.dta;sect12c_hh_w5.dta;sect12c_q1_hh_w5.dta;sect12d_hh_w5.dta;sect12e_hh_w5.dta;sect12f_hh_w5.dta;sect13_hh_w5.dta;sect14_hh_w5.dta;sect15a_hh_w5.dta;sect15b_hh_w5.dta;sect1_hh_w5.dta;sect1_ph_w5.dta;sect1_pp_w5.dta:pw_w5,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,survey_weight:sect10b_com_w5.dta:cs10bq04,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
1,priority_10_wave_batch,Ethiopia,2021-2022,ETH_2021_ESPS-W5_v02_M,variable,survey_weight:sect3_pp_w5.dta;sect3_hh_w5.dta:s3q37,raw_not_inspected,8,0,fill_raw_file_used; fill_raw_variable_used; fill_variable_label_verified; fill_value_distribution_checked; fill_missing_codes_documented; fill_unit_recall_period_documented; fill_merge_key_level_verified; fill_promote_to_harmonization_recipe,blocked_source_gate_not_ready,
