acquisition_batch_rank,batch_role,country,survey_name,wave,idno,concept,required_for,candidate_rank_within_concept,candidate_files,candidate_raw_variable,candidate_harmonized_variables,raw_label,metadata_confidence,confidence_reason,verification_checks,minimum_raw_evidence_needed,raw_file_status,raw_variable_status,verification_status,harmonization_decision,fill_raw_file_used,fill_raw_variable_used,fill_variable_label_verified,fill_value_distribution_checked,fill_missing_codes_documented,fill_unit_recall_period_documented,fill_merge_key_level_verified,fill_outlier_or_skip_pattern_notes,fill_promote_to_harmonization_recipe,review_notes
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need,double_failure_sample,2,sect3_hh_w5.dta,s3q06_1,illness_or_injury_need,6. What type of illness/injury did [NAME] suffer most? (Illness 1),high,explicit illness/injury/need evidence,need denominator definition; skip pattern; individual vs household level; recall period; missing and no-need coding,"illness, injury, symptom, or other health-need denominator",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need,double_failure_sample,3,sect3_hh_w5.dta,s3q06_2,illness_or_injury_need,6. What type of illness/injury did [NAME] suffer most? (Illness 2),high,explicit illness/injury/need evidence,need denominator definition; skip pattern; individual vs household level; recall period; missing and no-need coding,"illness, injury, symptom, or other health-need denominator",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need,double_failure_sample,4,sect3_hh_w5.dta,s3q06_os,illness_or_injury_need,6_Oth. Please specify the other illness/injury,high,explicit illness/injury/need evidence,need denominator definition; skip pattern; individual vs household level; recall period; missing and no-need coding,"illness, injury, symptom, or other health-need denominator",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need,double_failure_sample,5,sect3_hh_w5.dta,s3q07,illness_or_injury_need,7. [NAME] had to stop usual activities because of illness in past 4 weeks,high,explicit illness/injury/need evidence,need denominator definition; skip pattern; individual vs household level; recall period; missing and no-need coding,"illness, injury, symptom, or other health-need denominator",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need,double_failure_sample,6,sect3_hh_w5.dta,s3q09a,illness_or_injury_need,9a. Whom did [NAME] consult for illness 1?,high,explicit illness/injury/need evidence,need denominator definition; skip pattern; individual vs household level; recall period; missing and no-need coding,"illness, injury, symptom, or other health-need denominator",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need,double_failure_sample,7,sect3_hh_w5.dta,s3q09b,illness_or_injury_need,9b. Whom did [NAME] consult for illness 2?,high,explicit illness/injury/need evidence,need denominator definition; skip pattern; individual vs household level; recall period; missing and no-need coding,"illness, injury, symptom, or other health-need denominator",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need,double_failure_sample,8,sect3_hh_w5.dta,s3q10a,care_sought;illness_or_injury_need,10a.Where did [NAME] consultation take place for first illness,high,health-care access/barrier evidence;explicit illness/injury/need evidence,need denominator definition; skip pattern; individual vs household level; recall period; missing and no-need coding,"illness, injury, symptom, or other health-need denominator",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,health_need,double_failure_sample,9,sect3_hh_w5.dta,s3q10b,care_sought;illness_or_injury_need,10b. Where did [NAME] consultation take place for second illness,high,health-care access/barrier evidence;explicit illness/injury/need evidence,need denominator definition; skip pattern; individual vs household level; recall period; missing and no-need coding,"illness, injury, symptom, or other health-need denominator",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,household_id,harmonization,1,eth_householdgeovariables_y5.dta;eth_plotgeovariables_y5.dta,household_id,hhid,Unique Household Identifier,high,explicit household identifier evidence,nonmissing rate; uniqueness at stated level; stable across modules; household/person merge behavior,household identifier available for module merges,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,household_id,harmonization,2,sect10_ph_w5.dta;sect10a_hh_w5.dta;sect11_hh_w5.dta;sect11_ph_w5.dta;sect12a_hh_w5.dta;sect12b1_hh_w5.dta;sect12b2_hh_w5.dta;sect12c_hh_w5.dta;sect12c_q1_hh_w5.dta;sect12d_hh_w5.dta;sect12e_hh_w5.dta;sect12f_hh_w5.dta;sect13_hh_w5.dta;sect14_hh_w5.dta;sect15a_hh_w5.dta;sect15b_hh_w5.dta;sect1_hh_w5.dta;sect1_ph_w5.dta;sect1_pp_w5.dta;sect2_hh_w5.dta,saq08,hhid,Household ID,high,explicit household identifier evidence,nonmissing rate; uniqueness at stated level; stable across modules; household/person merge behavior,household identifier available for module merges,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,insurance,covariates_and_subgroups,1,sect3_hh_w5.dta,s3q19,health_insurance,19. Type of health insurance [NAME] is currently covered under,high,explicit health insurance or coverage evidence,insurance/coverage definition; individual vs household level; current coverage timing; public/private coding,"insurance or coverage variable, if available",raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,oop_health_expenditure,main_financial_sample,1,sect3_hh_w5.dta;sect3_pp_w5.dta,s3q18,oop_health_expenditure;care_sought;agriculture_livelihood,18. What were the total cost of [NAME]'s health consultations in last 12 months?;18.What is the arrangement of the irrigation you use in this agriculture season?,high,health payment/expenditure evidence;health-care access/barrier evidence;agriculture/livelihood evidence; moderator role requires raw data,numeric type; OOP scope; reimbursement/insurance exclusion; recall period; item vs aggregate; missing and zero coding,out-of-pocket health spending amount with unit and recall period,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,oop_health_expenditure,main_financial_sample,2,sect8_3_ls_w5.dta,ls_s8_3q04,oop_health_expenditure;agriculture_livelihood,4.Total amount spent for breeding [LIVESTOCK TYPE] in the past 12 months,moderate,health context present without clear payment/expenditure wording;agriculture/livelihood evidence; moderator role requires raw data,numeric type; OOP scope; reimbursement/insurance exclusion; recall period; item vs aggregate; missing and zero coding,out-of-pocket health spending amount with unit and recall period,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,oop_health_expenditure,main_financial_sample,3,sect8_3_ls_w5.dta,ls_s8_3q06,oop_health_expenditure;agriculture_livelihood,6.Total wages paid for those looking after [LIVESTOCK TYPE],moderate,health payment evidence in metadata; unit may not be household/person;agriculture/livelihood evidence; moderator role requires raw data,numeric type; OOP scope; reimbursement/insurance exclusion; recall period; item vs aggregate; missing and zero coding,out-of-pocket health spending amount with unit and recall period,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,oop_health_expenditure,main_financial_sample,4,sect8_3_ls_w5.dta,ls_s8_3q10a,oop_health_expenditure;agriculture_livelihood,"10a.During dry season, has water been paid for [LIVESTOCK TYPE]?",moderate,health payment evidence in metadata; unit may not be household/person;agriculture/livelihood evidence; moderator role requires raw data,numeric type; OOP scope; reimbursement/insurance exclusion; recall period; item vs aggregate; missing and zero coding,out-of-pocket health spending amount with unit and recall period,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,oop_health_expenditure,main_financial_sample,5,sect8_3_ls_w5.dta,ls_s8_3q10b,oop_health_expenditure;agriculture_livelihood;shock_module_variable,"10b.During rainy season, has water been paid for [LIVESTOCK TYPE]?",moderate,health payment evidence in metadata; unit may not be household/person;agriculture/livelihood evidence; moderator role requires raw data;broad shocks/livelihood keyword hit only,numeric type; OOP scope; reimbursement/insurance exclusion; recall period; item vs aggregate; missing and zero coding,out-of-pocket health spending amount with unit and recall period,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,oop_health_expenditure,main_financial_sample,6,sect8_3_ls_w5.dta,ls_s8_3q11,oop_health_expenditure;agriculture_livelihood,11.How much has been paid for the water for [LIVESTOCK TYPE]?,moderate,health payment evidence in metadata; unit may not be household/person;agriculture/livelihood evidence; moderator role requires raw data,numeric type; OOP scope; reimbursement/insurance exclusion; recall period; item vs aggregate; missing and zero coding,out-of-pocket health spending amount with unit and recall period,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,oop_health_expenditure,main_financial_sample,7,sect8_3_ls_w5.dta,ls_s8_3q12_1,oop_health_expenditure;agriculture_livelihood,12.This holder's major feeding practices for [LIVESTOCK TYPE]: FEED 1,moderate,health context present without clear payment/expenditure wording;agriculture/livelihood evidence; moderator role requires raw data,numeric type; OOP scope; reimbursement/insurance exclusion; recall period; item vs aggregate; missing and zero coding,out-of-pocket health spending amount with unit and recall period,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,oop_health_expenditure,main_financial_sample,8,sect8_3_ls_w5.dta,ls_s8_3q12_2,oop_health_expenditure;agriculture_livelihood,12.This holder's major feeding practices for [LIVESTOCK TYPE]: FEED 2,moderate,health context present without clear payment/expenditure wording;agriculture/livelihood evidence; moderator role requires raw data,numeric type; OOP scope; reimbursement/insurance exclusion; recall period; item vs aggregate; missing and zero coding,out-of-pocket health spending amount with unit and recall period,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,oop_health_expenditure,main_financial_sample,9,sect8_3_ls_w5.dta,ls_s8_3q14,oop_health_expenditure;agriculture_livelihood,14.How much has been spent to purchase the fodder [LIVESTOCK TYPE]?,moderate,health context present without clear payment/expenditure wording;agriculture/livelihood evidence; moderator role requires raw data,numeric type; OOP scope; reimbursement/insurance exclusion; recall period; item vs aggregate; missing and zero coding,out-of-pocket health spending amount with unit and recall period,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,oop_health_expenditure,main_financial_sample,10,sect8_3_ls_w5.dta,ls_s8_3q17_1,oop_health_expenditure;agriculture_livelihood,17. In the last 12 months[LIVESTOCK TYPE] feeded: AGRO-INDUSTRY BYPRODUCTS,moderate,health context present without clear payment/expenditure wording;agriculture/livelihood evidence; moderator role requires raw data,numeric type; OOP scope; reimbursement/insurance exclusion; recall period; item vs aggregate; missing and zero coding,out-of-pocket health spending amount with unit and recall period,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
1,priority_10_wave_batch,Ethiopia,Socio-Economic Panel Survey 2021-2022,2021-2022,ETH_2021_ESPS-W5_v02_M,oop_health_expenditure,main_financial_sample,11,sect8_3_ls_w5.dta,ls_s8_3q17_10,oop_health_expenditure;agriculture_livelihood,17. In the last 12 months[LIVESTOCK TYPE] feeded: RHODES GRASS,moderate,health context present without clear payment/expenditure wording;agriculture/livelihood evidence; moderator role requires raw data,numeric type; OOP scope; reimbursement/insurance exclusion; recall period; item vs aggregate; missing and zero coding,out-of-pocket health spending amount with unit and recall period,raw_files_not_present,raw_variable_catalog_absent,raw_not_inspected,blocked_until_raw_files_present,,,,,,,,,,
