file_year_page,title,description,official_url,domain_tags,current_panel_variables_named,current_panel_variable_match_count,issue_language_in_title_or_description,audit_priority_for_current_panel,page_modified_date,http_last_modified,fetched_at_utc,snapshot_relative_path,snapshot_sha256_project_generated
2018,2018 SIPP: Metadata for Rental Properties and Other Real Estate,User note concerning originally published metadata for rental properties and other real estate owned jointly with a spouse.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2018-usernotes/2018sipp-metadata-for-rental-properties-other-real-estate.html,income_poverty|weights_sampling|employment|education,EMS|MONTHCODE,2,False,medium,2022-02-11T08:30:32.834-05:00,,2026-07-16T02:32:24Z,temp\source_metadata\census_sipp\user_notes\2018\2018sipp-metadata-for-rental-properties-other-real-estate.html,a1796ac43ee6f525bcf620f6308ba37570dfed5ab79e94948d211d64ff821b3f
2018,2018 SIPP: Change in Previous Tenure Status Imputation,User note concerning a change in tenure status imputation between the 2014 Panel and the 2018 SIPP.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2018-usernotes/change-in-previous-tenure.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2022-03-24T13:39:00.321-04:00,,2026-07-16T02:32:22Z,temp\source_metadata\census_sipp\user_notes\2018\change-in-previous-tenure.html,56ceeb1b1f68f22d8d8fabf6357bbf044155d08e803f9fd8b7332048b29a4726
2018,2018 SIPP: Corrections to Year and Month Moved into Previous Residence,"User note concerning issues with year and month moved in variables in the 2014 SIPP Panel, and corrections implemented in the 2018 SIPP.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2018-usernotes/corrections.html,income_poverty|weights_sampling|employment|education,TRESDUR,1,False,medium,2022-03-24T13:38:00.431-04:00,,2026-07-16T02:32:23Z,temp\source_metadata\census_sipp\user_notes\2018\corrections.html,d2f136d58d4ab7c85c9c939fb5e42d28ab4e5cb464ec48edc9793b9bb1fd60dc
2018,2018 SIPP: Disability Recode Variable RDIS_ALT,"User note concerning differences in the construction of the recode variable RDIS_ALT in 2018 SIPP, compared to the 2014 SIPP Panel.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2018-usernotes/disability-recode.html,income_poverty|weights_sampling|employment|education,RDIS_ALT,1,False,medium,2022-03-23T13:47:59.620-04:00,,2026-07-16T02:32:23Z,temp\source_metadata\census_sipp\user_notes\2018\disability-recode.html,6bf7e03c1518b2b5f0fe0f644961acac980a946394dbf490715432b908cc86ce
2018,2018 SIPP: Employer-Offered Health Insurance Coverage,User note concerning variables related to employer-offered health insurance coverage and reasons respondent did not accept this type of coverage.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2018-usernotes/employee-offered-healthins.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2022-03-23T14:35:00.834-04:00,,2026-07-16T02:32:23Z,temp\source_metadata\census_sipp\user_notes\2018\employee-offered-healthins.html,fe447f1e75090850f5a05c32547f05ff362e24d14d4e375ba474608ac7015280
2018,2018 SIPP: Estimates of Disability Prevalence,User note concerning estimates of disability prevalence produced using 2018 SIPP data.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2018-usernotes/estimates-disability-prevalence.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2022-03-23T13:45:04.223-04:00,,2026-07-16T02:32:26Z,temp\source_metadata\census_sipp\user_notes\2018\estimates-disability-prevalence.html,06cdd36b0fcc3e7b058a809eecabdd667e712856e799bf23b3f16f22b0765647
2018,2018 SIPP: Health Insurance Coverage Units,User note concerning variables that identify health insurance coverage units.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2018-usernotes/health-ins-coverage-units.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2022-03-23T14:34:06.962-04:00,,2026-07-16T02:32:31Z,temp\source_metadata\census_sipp\user_notes\2018\health-ins-coverage-units.html,e1024e48d03e3ed7c7fc1cf80db3485215beb21b5bf9f4a4451dbdaf07d35f9c
2018,2018 SIPP: Inconsistent Industry and Occupation Codes,User note concerning industry and occupation codes that vary across job spells.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2018-usernotes/inconsistent-codes.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2022-04-11T12:06:20.905-04:00,,2026-07-16T02:32:25Z,temp\source_metadata\census_sipp\user_notes\2018\inconsistent-codes.html,88a4b7667355081d3d7bcbf6e87981c5cc41f4dc1849e4e2f126ed24d1fc79a6
2018,2018 SIPP: Inconsistent Estimates Due to Unit Nonresponse,User note regarding impact of unit nonresponse rates on 2018 SIPP Estimates.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2018-usernotes/inconsistent-estimates.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2022-03-23T13:53:31.163-04:00,,2026-07-16T02:32:26Z,temp\source_metadata\census_sipp\user_notes\2018\inconsistent-estimates.html,710312cf7eecd4c5b0c5e833b131fb715182864ecd945363aaefd2ad63162801
2018,2018 SIPP: Reasons Type of Health Insurance Coverage Ended,User note concerning reasons why a respondent&rsquo;s specific type of health insurance coverage ended.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2018-usernotes/reasons-health-ins-ended.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2022-03-23T14:32:52.062-04:00,,2026-07-16T02:32:27Z,temp\source_metadata\census_sipp\user_notes\2018\reasons-health-ins-ended.html,7a36f8e40a36b474231e541861faded1e2763944a16968c531a3c14f9f514b05
2019,2019 SIPP: 2008-Comparable Recodes,User note concerning 2008-comparable recodes.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-2008-comp-recod.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2021-10-08T12:31:50.253-04:00,,2026-07-16T02:32:27Z,temp\source_metadata\census_sipp\user_notes\2019\2019-2008-comp-recod.html,2d14ef1b8f052310e40ff7f844717351aef959e9e93b36d272a1ce8f9cf8ef7d
2019,2019 SIPP: Business Profits Collection and Processing Issue,User note discussing an error with the business profits question asking for annual profits but allowing multiple reports.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-bus-prof-data-coll-proc-issue.html,income_poverty|weights_sampling|employment|education,TPEARN,1,True,high,2022-03-24T14:53:43.850-04:00,,2026-07-16T02:32:28Z,temp\source_metadata\census_sipp\user_notes\2019\2019-bus-prof-data-coll-proc-issue.html,b2458559d3ac9774a1ca1ddd37caac02de5d976daa5542d850acce84b9edd472
2019,2019 SIPP: Child Care Assistance Universe and Allocation Rates,User note concerning the universe of child-care assistance and higher allocation rates.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-child-care-assist-univ-alloc-rates.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2023-01-11T16:56:25.279-05:00,,2026-07-16T02:32:29Z,temp\source_metadata\census_sipp\user_notes\2019\2019-child-care-assist-univ-alloc-rates.html,bd3b8d725dea57afa1cf1e1a4650e8501dc841118bb4065d6be0a793062ee38f
2019,2019 SIPP: Changes to the Bottomcoding of Negative Asset Income,User note concerning changes to the bottomcoding of negative asset income that were first implemented in the 2019 SIPP.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-chng-bott-codng-neg.html,income_poverty|weights_sampling|employment|education,TFINCPOV|TFTOTINC|THTOTINC|TPTOTINC,4,False,medium,2022-03-24T14:56:47.898-04:00,,2026-07-16T02:32:29Z,temp\source_metadata\census_sipp\user_notes\2019\2019-chng-bott-codng-neg.html,c4ce4e5a551414fd8ae2f4ceff0801ac014e4c2d5534a5e114b36d71d61b732d
2019,2019 SIPP: Change to Business Profits Bottomcoding,User note concerning changes to the profits bottomcode that were first implemented in the 2019 SIPP.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-chng-busn-profts-bottcodng.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2022-03-24T14:58:47.674-04:00,,2026-07-16T02:32:30Z,temp\source_metadata\census_sipp\user_notes\2019\2019-chng-busn-profts-bottcodng.html,3f846084215e1f0724341303659e73b8f987df08d79e5c0f92abc0c3df5e9fd4
2019,2019 SIPP: Changes to Business Profits Topcoding,User note concerning changes to the profits topcode that were first implemented in the 2019 SIPP.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-chng-busn-profts-topcodng.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2022-03-24T14:59:34.176-04:00,,2026-07-16T02:32:30Z,temp\source_metadata\census_sipp\user_notes\2019\2019-chng-busn-profts-topcodng.html,71ba9c42e9b49c423942874b04235ad905ed930df066c6fb16297c16da8e0832
2019,2019 SIPP: Change to the Hours Worked Topcode,User note concerning changes to the hours worked topcode that were first implemented in the 2019 SIPP.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-chng-to-hours-wrkd-topcd.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2022-03-24T14:58:03.260-04:00,,2026-07-16T02:32:32Z,temp\source_metadata\census_sipp\user_notes\2019\2019-chng-to-hours-wrkd-topcd.html,60974c0f7bd20e76e86f704bfae7fe26c4c04d86c0b9a70508e44cfcfc42660d
2019,2019 SIPP: User Note for Changes to Imputed Earnings,A user note concerning changes to imputed earnings and profits.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-chnges-imput-earngs.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2021-10-08T12:31:50.275-04:00,,2026-07-16T02:32:31Z,temp\source_metadata\census_sipp\user_notes\2019\2019-chnges-imput-earngs.html,f9d6bec2da937da17fd5c5833c6cf754d3f9e799f098f211c9e51d0d57e79025
2019,2019 SIPP: Comparing 2019 SIPP Child Care Data to Prior Years,User note concerning 2019 SIPP Child Care estimates that are not comparable to 2008 and prior SIPP panels due to changes in data collection.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-comp-2019-chld-care-data-prior-yrs.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2021-10-08T12:31:50.108-04:00,,2026-07-16T02:32:31Z,temp\source_metadata\census_sipp\user_notes\2019\2019-comp-2019-chld-care-data-prior-yrs.html,ef902f4203b3e4edef75651e3018227bf7df4b00b828c42f4871ba86493b5bed
2019,2019 SIPP: Comparing 2019 SIPP Parental Leave Data to Prior Years,User note concerning 2019 SIPP parental leave estimates that are not comparable to the 2008 Panel and earlier due to changes in data collection.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-comp-2019-sipp-parnt-leav-data-prior-yrs.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2021-10-08T12:31:50.559-04:00,,2026-07-16T02:32:33Z,temp\source_metadata\census_sipp\user_notes\2019\2019-comp-2019-sipp-parnt-leav-data-prior-yrs.html,c746389360a67bb3c854f976613bc2c5223aec09e453c9053d95f65f892e684b
2019,2019 SIPP: Data Issue Concerning ESPEAK and TLANG1,User note concerning errors affecting observations of ESPEAK and TLANG1,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-data-issue-espeak-tlang1.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2024-07-02T14:25:58.455-04:00,,2026-07-16T02:32:32Z,temp\source_metadata\census_sipp\user_notes\2019\2019-data-issue-espeak-tlang1.html,6070004f622d1c23b93265fd3559b21744d28d3025c1b7aa14fa51d6da45ef12
2019,2019 SIPP: Disability Recode Variable RDIS_ALT,"User note concerning differences in the construction of the recode variable RDIS_ALT in 2019 SIPP, compared to the 2014 SIPP Panel.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-disab-recod-var-rdis-alt.html,income_poverty|weights_sampling|employment|education,RDIS_ALT,1,False,medium,2021-10-08T12:31:50.125-04:00,,2026-07-16T02:32:34Z,temp\source_metadata\census_sipp\user_notes\2019\2019-disab-recod-var-rdis-alt.html,7a52b6fffecd0d47edb155372fa65a53166e51f861e55f20db3c2eb7143505f0
2019,2019 SIPP: Disclosure Methods to Better Align Poverty Rates,User note concerning changes to selected topcode and bottomcode procedures for the 2019 SIPP and onward.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-disclos-methds-bettr-align-pov-rates.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2022-03-24T14:57:20.000-04:00,,2026-07-16T02:32:33Z,temp\source_metadata\census_sipp\user_notes\2019\2019-disclos-methds-bettr-align-pov-rates.html,f261bc9b1d1c90ac6e5c2700e4d298f1f90ebc3c19532b8242ecab361b259701
2019,2019 SIPP: Discontinuation of the 2019 Panel,User note concerning the discontinuation of the 2019 SIPP Panel after Wave 1.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-discont-2019-pnl.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2021-10-08T12:31:50.369-04:00,,2026-07-16T02:32:34Z,temp\source_metadata\census_sipp\user_notes\2019\2019-discont-2019-pnl.html,264b0a12019bcbf616ce10d317f5265d6c9b5bf51a3e582a42a0701230d73bbe
2019,2019 SIPP: Employer-Offered Health Insurance Coverage,User note concerning variables related to employer-offered health insurance coverage and reasons respondent did not accept this type of coverage.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-emp-offr-health-ins-covr.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2021-10-08T12:31:50.048-04:00,,2026-07-16T02:32:35Z,temp\source_metadata\census_sipp\user_notes\2019\2019-emp-offr-health-ins-covr.html,84971290378746dd7ae92fd320d93322e8e4d19cce11825894c0400cd633eb24
2019,2019 SIPP: Errors in Debt Allocation Flag Variable Names,"User note concerning variable names for allocation flags associated with EDEBT_CC, EDEBT_ED, EDEBT_OT, TDEBT_CC, TDEBT_ED, and TDEBT_OT.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-err-debt-alloc-flag-var-nam.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2023-09-20T14:31:15.739-04:00,,2026-07-16T02:32:35Z,temp\source_metadata\census_sipp\user_notes\2019\2019-err-debt-alloc-flag-var-nam.html,1397342b99b08a4a0c0002e4433ee4a5ca791191bc5956caf28867d9ba3a5f0a
2019,2019 SIPP: ESPEAK Errors Affecting the Other Three Language Variables,"User note concerning misclassified ESPEAK observations affecting TLANG1, EHOWWELL, and RLNGISOL.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-espeak-errors.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2025-07-23T11:14:24.203-04:00,,2026-07-16T02:32:36Z,temp\source_metadata\census_sipp\user_notes\2019\2019-espeak-errors.html,43a4ddc16de51babcdefe0b9243c2eefab46b43be35409f8abe9646a3f1b97c2
2019,2019 SIPP: Estimates of Disability Prevalence,User note concerning estimates of disability prevalence produced using 2019 SIPP data.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-est-disab-preval.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2021-10-08T12:31:50.577-04:00,,2026-07-16T02:32:37Z,temp\source_metadata\census_sipp\user_notes\2019\2019-est-disab-preval.html,f34f34ff883401d715d54ca82e97e1adde12516e6cf61b053c115c00ace8b259
2019,2019 SIPP: Health Insurance Coverage Units,User note concerning variables that identify health insurance coverage units.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-health-ins-covr-unts.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2021-10-08T12:31:50.171-04:00,,2026-07-16T02:32:38Z,temp\source_metadata\census_sipp\user_notes\2019\2019-health-ins-covr-unts.html,a49dd348186a88ace6d1c6cfc59ec626b4cba775b4ded04cff2318330a925a59
2019,2019 SIPP: Health Insurance Marketplace Coverage,User Note concerning recode variable for Marketplace coverage.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2019-usernotes/2019-health-ins-mrkt-covr.html,health_insurance|income_poverty|weights_sampling|employment|education,RMARKTPLACE,1,False,medium,2021-10-08T12:31:50.334-04:00,,2026-07-16T02:32:39Z,temp\source_metadata\census_sipp\user_notes\2019\2019-health-ins-mrkt-covr.html,13389ff3d2a74a6d96e38c172a6f85be2d6ed99281aa5de85a74590c8a909154
